SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Three Pines Bog,47,-80.116667,,,5279,Radiocarbon years BP,ERICACEX,4,1.007556675,310,3PINES
Three Pines Bog,47,-80.116667,,,5705,Radiocarbon years BP,ERICACEX,3,0.742574257,340,3PINES
Three Pines Bog,47,-80.116667,,,5988,Radiocarbon years BP,ERICACEX,3,0.677200903,360,3PINES
Three Pines Bog,47,-80.116667,,,6130,Radiocarbon years BP,ERICACEX,1,0.251889169,370,3PINES
Three Pines Bog,47,-80.116667,,,6414,Radiocarbon years BP,ERICACEX,1,0.27173913,390,3PINES
Three Pines Bog,47,-80.116667,,,6485,Radiocarbon years BP,ERICACEX,1,0.262467192,395,3PINES
Alexis Lake,52.516667,-57.033333,,,30,Radiocarbon years BP,ERICACEX,1,0.284900285,527,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,3209,Radiocarbon years BP,ERICACEX,1,0.239808153,565,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,4883,Radiocarbon years BP,ERICACEX,1,0.31152648,585,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,8559,Radiocarbon years BP,ERICACEX,1,0.787401575,670,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,9127,Radiocarbon years BP,ERICACEX,3,1.244813278,685,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,9885,Radiocarbon years BP,ERICACEX,2,1.01010101,705,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,12659,Radiocarbon years BP,ERICACEX,5,2.008032129,767,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,19027,Radiocarbon years BP,ERICACEX,6,4.137931034,853,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,25594,Radiocarbon years BP,ERICACEX,3,1.376146789,919,ALEXISLK
Baird Inlet [Rock Basin Lake],78.491667,-76.78,,,-29,Radiocarbon years BP,ERICACEX,21,20.19230769,0,BAIRDIN
Baird Inlet [Rock Basin Lake],78.491667,-76.78,,,519,Radiocarbon years BP,ERICACEX,12,16.66666667,3,BAIRDIN
Baird Inlet [Rock Basin Lake],78.491667,-76.78,,,975,Radiocarbon years BP,ERICACEX,15,15,5.5,BAIRDIN
Baird Inlet [Rock Basin Lake],78.491667,-76.78,,,1432,Radiocarbon years BP,ERICACEX,18,18.55670103,8,BAIRDIN
Baird Inlet [Rock Basin Lake],78.491667,-76.78,,,1889,Radiocarbon years BP,ERICACEX,23,18.69918699,10.5,BAIRDIN
