SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Chase Pond,45.651389,-60.675,,,10206,Radiocarbon years BP,CAMPANULACEA,3,0.955414013,517,CHASE
Chase Pond,45.651389,-60.675,,,10994,Radiocarbon years BP,CAMPANULACEA,1,0.35971223,533,CHASE
Chase Pond,45.651389,-60.675,,,11834,Radiocarbon years BP,CAMPANULACEA,1,0.289017341,546,CHASE
Chase Pond,45.651389,-60.675,,,11973,Radiocarbon years BP,CAMPANULACEA,1,0.357142857,548,CHASE
Chase Pond,45.651389,-60.675,,,12827,Radiocarbon years BP,CAMPANULACEA,1,0.304878049,560,CHASE
Chase Pond,45.651389,-60.675,,,13721,Radiocarbon years BP,CAMPANULACEA,1,0.317460317,574,CHASE
Iglutalik Lake,66.135,-66.083333,,,7604,Radiocarbon years BP,CAMPANULACEA,5,2,200,IGLUTALK
Lateral Pond,65.942222,-135.514167,,,3660,Radiocarbon years BP,CAMPANULACEA,1,0.042069836,68,LATPOND
Lac aux Quenouilles,46.171944,-74.395833,,,3516,Radiocarbon years BP,CAMPANULACEA,1,0.171526587,350,SAV2
Lac aux Quenouilles,46.171944,-74.395833,,,4521,Radiocarbon years BP,CAMPANULACEA,1,0.188323917,450,SAV2
Island Lake,47.830255,-66.18227,11014,12004,11468,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.240963855,640,MS7812X
Island Lake,47.830255,-66.18227,11501,13057,12089,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.308641975,700,MS7812X
Path Lake,43.87196,-64.928795,4101,4595,4313,Radiocarbon years BP,CAMPANULACEA,1,0.188146754,214.5,PATHNS
Cascade Fen,37.483333,-107.8,,,792,Radiocarbon years BP,CAMPANULACEA,1,0.289855072,62,CASCADE
Clear Pond,33.798895,-78.95336,,,441,Radiocarbon years BP,CAMPANULACEA,1,0.274348422,227,CLEARPND
Clear Pond,33.798895,-78.95336,,,20186,Radiocarbon years BP,CAMPANULACEA,1,0.236406619,1026,CLEARPND
Conroy Lake,46.283333,-67.883333,11483,12008,11720,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.179694519,607,CONROYLD
Conroy Lake,46.283333,-67.883333,11871,12310,12107,Calibrated radiocarbon years BP,CAMPANULACEA,2,0.24600246,614,CONROYLD
Floating Island Lake,44.55,-107.466667,,,703,Radiocarbon years BP,CAMPANULACEA,2,0.628930818,100,FLOATIL1
Floating Island Lake,44.55,-107.466667,,,7773,Radiocarbon years BP,CAMPANULACEA,1,0.301204819,850,FLOATIL1
Floating Island Lake,44.55,-107.466667,,,8686,Radiocarbon years BP,CAMPANULACEA,33,9.90990991,930,FLOATIL1
Floating Island Lake,44.55,-107.466667,,,9154,Radiocarbon years BP,CAMPANULACEA,2,0.64516129,970,FLOATIL1
Floating Island Lake,44.55,-107.466667,,,9273,Radiocarbon years BP,CAMPANULACEA,1,0.336700337,980,FLOATIL1
Floating Island Lake,44.55,-107.466667,,,9391,Radiocarbon years BP,CAMPANULACEA,1,0.280898876,990,FLOATIL1
Glacial Lake,64.866667,-166.266667,,,8269,Radiocarbon years BP,CAMPANULACEA,1,0.336700337,686,GLACIAL
Guardipee Lake,48.55,-112.716667,,,56,Radiocarbon years BP,CAMPANULACEA,1,0.244498778,110,GUARDPEE
Guardipee Lake,48.55,-112.716667,,,10079,Radiocarbon years BP,CAMPANULACEA,1,0.177619893,360,GUARDPEE
Mansell Pond,45.041667,-68.733333,,,7878,Radiocarbon years BP,CAMPANULACEA,1,0.094831674,1070,MANSELL
Myrtle Lake,47.982605,-93.3853,,,5843,Radiocarbon years BP,CAMPANULACEA,1,0.130378096,665,MYRTLE
Myrtle Lake,47.982605,-93.3853,,,7464,Radiocarbon years BP,CAMPANULACEA,1,0.129701686,770,MYRTLE
Ruppert Lake,67.07084,-154.244985,7819,8382,8119,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.253485425,202,RUPPERT1
Wonder Lake,63.483333,-151.083333,,,4520,Radiocarbon years BP,CAMPANULACEA,1,0.166666667,67,WONDER
Wonder Lake,63.483333,-151.083333,,,14278,Radiocarbon years BP,CAMPANULACEA,1,0.288184438,270,WONDER
Stewart Bog,35.832,-105.722,3101,3502,3303,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.332225914,131,STEWARTB
Stewart Bog,35.832,-105.722,7371,8556,8034,Calibrated radiocarbon years BP,CAMPANULACEA,2,0.662251656,267,STEWARTB
Stewart Bog,35.832,-105.722,7877,8824,8446,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.33557047,275,STEWARTB
Stewart Bog,35.832,-105.722,8366,8950,8713,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.36101083,280,STEWARTB
Stewart Bog,35.832,-105.722,9308,10454,9867,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.327868852,303,STEWARTB
Stewart Bog,35.832,-105.722,9649,10859,10280,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.332225914,311,STEWARTB
Stewart Bog,35.832,-105.722,9751,10924,10380,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.331125828,313,STEWARTB
Stewart Bog,35.832,-105.722,10096,11191,10723,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.328947368,320,STEWARTB
Stewart Bog,35.832,-105.722,10541,11327,11028,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.331125828,326,STEWARTB
Stewart Bog,35.832,-105.722,10798,11428,11231,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.315457413,330,STEWARTB
Stewart Bog,35.832,-105.722,12686,14023,13547,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.328947368,404,STEWARTB
Hemlock Lake,46.3073,-91.19829,5257,6073,5758,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.27027027,275,HEMLOCK
Hemlock Lake,46.3073,-91.19829,10570,10877,10717,Calibrated radiocarbon years BP,CAMPANULACEA,1,0.281690141,470,HEMLOCK
