SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Beef Pasture,37.416667,-108.15,,,1214,Radiocarbon years BP,MALVACEAE,1,0.1447178,92.5,BEEFPAST
Boriack Bog,30.36,-97.126111,,,14049,Radiocarbon years BP,MALVACEAE,1,0.502512563,455,BORIACKB
Cottonwood Lake,44.835435,-99.90806,,,1287,Radiocarbon years BP,MALVACEAE,1,0.141342756,428,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,8309,Radiocarbon years BP,MALVACEAE,8,3.047619048,592,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,8553,Radiocarbon years BP,MALVACEAE,5.5,1.271676301,608,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,8661,Radiocarbon years BP,MALVACEAE,1,0.162074554,616,COTTONWD
Exchequer Meadow,37,-119.833333,,,11413,Radiocarbon years BP,MALVACEAE,1,0.310559006,345,EXCHEQUE
Moon Lake,46.85592,-98.15984,571,760,659,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,1,0.225733634,1483.8,MOONLAKE
Moon Lake,46.85592,-98.15984,1845,2110,1971,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,2,0.448430493,1640.8,MOONLAKE
Moon Lake,46.85592,-98.15984,2915,3217,3065,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,1,0.21905805,1699.2,MOONLAKE
Moon Lake,46.85592,-98.15984,,,5074,Radiocarbon years BP,MALVACEAE,1,0.173761946,1848,MOONLAKE
Moon Lake,46.85592,-98.15984,6483,6735,6614,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,1,0.238663484,1928.3,MOONLAKE
Moon Lake,46.85592,-98.15984,7240,7477,7360,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,1,0.224466891,2066.8,MOONLAKE
Moon Lake,46.85592,-98.15984,7297,7524,7414,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,2,0.421496312,2100.8,MOONLAKE
Moon Lake,46.85592,-98.15984,7308,7540,7427,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,1,0.224719101,2109.4,MOONLAKE
Moon Lake,46.85592,-98.15984,7322,7578,7458,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,1,0.215517241,2128.8,MOONLAKE
Moon Lake,46.85592,-98.15984,,,7220,Radiocarbon years BP,MALVACEAE,1,0.14587892,2216.7,MOONLAKE
Moon Lake,46.85592,-98.15984,7971,8307,8120,Calibrated Radiocarbon Years BP (Blois),MALVACEAE,1,0.205338809,2224.4,MOONLAKE
Moon Lake,46.85592,-98.15984,,,11545,Radiocarbon years BP,MALVACEAE,1,0.35971223,2404,MOONLAKE
Lake West Okoboji,43.333333,-95.2,,,4497,Radiocarbon years BP,MALVACEAE,2,0.651465798,410,OKOBOJI
Lake West Okoboji,43.333333,-95.2,,,8119,Radiocarbon years BP,MALVACEAE,1,0.316455696,800,OKOBOJI
Lake West Okoboji,43.333333,-95.2,,,8898,Radiocarbon years BP,MALVACEAE,1,0.321543408,910,OKOBOJI
Patschke Bog,30.366667,-97.116667,,,1864,Radiocarbon years BP,MALVACEAE,1,0.274725275,40,PATSCHKE
Bear Lake,41.98435,-111.33339,,,200713.2507,Calibrated radiocarbon years BP,MALVACEAE,1,0.316455696,10450,BEARIDUT
Bear Lake,41.98435,-111.33339,,,209413.1817,Calibrated radiocarbon years BP,MALVACEAE,1,0.276243094,11040,BEARIDUT
Lake Shelby,30.260065,-87.66485,722,2009,1489,Calibrated radiocarbon years BP,MALVACEAE,1,0.462962963,40,SHELBYAL
Los Penasquitos Lagoon,32.93112111,-117.25287,2338,2734,2557,Calibrated radiocarbon years BP,MALVACEAE,1,0.102564103,140,LOSPENAS
Kealia Pond,20.79429,-156.475355,-53,121,5,Radiocarbon years BP,MALVACEAE,4,3.636363636,2.5,KEALIA
Kealia Pond,20.79429,-156.475355,67,600,303,Radiocarbon years BP,MALVACEAE,1,1.111111111,14.5,KEALIA
Kealia Pond,20.79429,-156.475355,378,927,654,Radiocarbon years BP,MALVACEAE,3,3.370786517,28.5,KEALIA
Kealia Pond,20.79429,-156.475355,398,953,679,Radiocarbon years BP,MALVACEAE,1,0.970873786,29.5,KEALIA
Kealia Pond,20.79429,-156.475355,554,1068,805,Radiocarbon years BP,MALVACEAE,2,1.754385965,34.5,KEALIA
Kealia Pond,20.79429,-156.475355,595,1092,830,Radiocarbon years BP,MALVACEAE,2,1.739130435,35.5,KEALIA
Kealia Pond,20.79429,-156.475355,836,1297,1026,Radiocarbon years BP,MALVACEAE,3,1.875,41.5,KEALIA
Kealia Pond,20.79429,-156.475355,882,1647,1178,Radiocarbon years BP,MALVACEAE,1,0.662251656,44.5,KEALIA
Kealia Pond,20.79429,-156.475355,915,1734,1230,Radiocarbon years BP,MALVACEAE,2,1.639344262,45.5,KEALIA
Kealia Pond,20.79429,-156.475355,1066,2039,1496,Radiocarbon years BP,MALVACEAE,2,1.503759398,50.5,KEALIA
Kealia Pond,20.79429,-156.475355,1117,2080,1551,Radiocarbon years BP,MALVACEAE,2,1.27388535,51.5,KEALIA
Kealia Pond,20.79429,-156.475355,1154,2128,1606,Radiocarbon years BP,MALVACEAE,4,2.366863905,52.5,KEALIA
Kealia Pond,20.79429,-156.475355,1187,2180,1661,Radiocarbon years BP,MALVACEAE,1,0.537634409,53.5,KEALIA
Kealia Pond,20.79429,-156.475355,1255,2313,1769,Radiocarbon years BP,MALVACEAE,1,0.540540541,55.5,KEALIA
