SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Tourbi̬re de Lanoraie JOSEPH,45.991944,-73.302778,,,2275,Radiocarbon years BP,ARCEUTHOBI,1,0.108342362,100,JOS
Walker Lake,48.529167,-124.002222,,,5446,Radiocarbon years BP,ARCEUTHOBI,1,0.358422939,242.5,WALKER
Walker Lake,48.529167,-124.002222,,,5588,Radiocarbon years BP,ARCEUTHOBI,1,0.354609929,252.5,WALKER
Walker Lake,48.529167,-124.002222,,,6860,Radiocarbon years BP,ARCEUTHOBI,1,0.33557047,302.5,WALKER
Walker Lake,48.529167,-124.002222,,,7061,Radiocarbon years BP,ARCEUTHOBI,1,0.36900369,312.5,WALKER
Walker Lake,48.529167,-124.002222,,,7262,Radiocarbon years BP,ARCEUTHOBI,1,0.352112676,322.5,WALKER
Walker Lake,48.529167,-124.002222,,,7463,Radiocarbon years BP,ARCEUTHOBI,1,0.363636364,332.5,WALKER
Walker Lake,48.529167,-124.002222,,,7664,Radiocarbon years BP,ARCEUTHOBI,1,0.348432056,342.5,WALKER
Walker Lake,48.529167,-124.002222,,,8468,Radiocarbon years BP,ARCEUTHOBI,1,0.338983051,382.5,WALKER
Woods Lake,51.004365,-127.269325,1498,2103,1747,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.04599816,28.61,WOODSBC
Woods Lake,51.004365,-127.269325,1894,2793,2322,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.069156293,47.9,WOODSBC
Woods Lake,51.004365,-127.269325,2595,3574,3092,Calibrated radiocarbon years BP,ARCEUTHOBI,2,0.102564103,74.52,WOODSBC
Woods Lake,51.004365,-127.269325,9242,11002,10084,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.041493776,189,WOODSBC
Woods Lake,51.004365,-127.269325,9273,11056,10128,Calibrated radiocarbon years BP,ARCEUTHOBI,3,0.190597205,190,WOODSBC
Path Lake,43.87196,-64.928795,2765,3628,3212,Radiocarbon years BP,ARCEUTHOBI,1,0.185528757,174.5,PATHNS
Path Lake,43.87196,-64.928795,2836,3673,3270,Radiocarbon years BP,ARCEUTHOBI,1,0.170794193,176.5,PATHNS
Lost Lake,45.824085,-123.5793,-68,-33,-51,Calibrated radiocarbon years BP,ARCEUTHOBI,3,0.677200903,0,LOSTLKOR
Lost Lake,45.824085,-123.5793,4804,5733,5248,Calibrated radiocarbon years BP,ARCEUTHOBI,5,0.606796117,350,LOSTLKOR
Lost Lake,45.824085,-123.5793,6844,8329,7490,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.12180268,450,LOSTLKOR
Lost Lake,45.824085,-123.5793,-68,-33,-51,Calibrated radiocarbon years BP,ARCEUTHOBI,3,0.677200903,0,LOSTLKOR
Lost Lake,45.824085,-123.5793,118,657,368,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.164473684,40,LOSTLKOR
Lost Lake,45.824085,-123.5793,300,869,585,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.204498978,60,LOSTLKOR
Lost Lake,45.824085,-123.5793,1235,1979,1582,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.101832994,140,LOSTLKOR
Lost Lake,45.824085,-123.5793,2551,3347,2908,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.100704935,220,LOSTLKOR
Lost Lake,45.824085,-123.5793,3133,4158,3649,Calibrated radiocarbon years BP,ARCEUTHOBI,2,0.276243094,260,LOSTLKOR
Lost Lake,45.824085,-123.5793,4677,5540,5076,Calibrated radiocarbon years BP,ARCEUTHOBI,3,0.347222222,340,LOSTLKOR
Lost Lake,45.824085,-123.5793,6002,6719,6418,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.096618357,420,LOSTLKOR
Lost Lake,45.824085,-123.5793,6844,8329,7490,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.138888889,460,LOSTLKOR
Lost Lake,45.824085,-123.5793,-68,-33,-51,Calibrated radiocarbon years BP,ARCEUTHOBI,3,0.677200903,0,LOSTLKOR
Lost Lake,45.824085,-123.5793,118,657,368,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.164473684,40,LOSTLKOR
Lost Lake,45.824085,-123.5793,300,869,585,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.204498978,60,LOSTLKOR
Lost Lake,45.824085,-123.5793,518,1043,796,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.195694716,80,LOSTLKOR
Lost Lake,45.824085,-123.5793,643,1118,901,Calibrated radiocarbon years BP,ARCEUTHOBI,4,0.784313725,90,LOSTLKOR
Lost Lake,45.824085,-123.5793,972,1257,1107,Calibrated radiocarbon years BP,ARCEUTHOBI,5,0.713266762,110,LOSTLKOR
Lost Lake,45.824085,-123.5793,1235,1979,1582,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.101832994,140,LOSTLKOR
Lost Lake,45.824085,-123.5793,2364,2724,2558,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.113765643,201,LOSTLKOR
Lost Lake,45.824085,-123.5793,2551,3347,2908,Calibrated radiocarbon years BP,ARCEUTHOBI,1,0.100704935,220,LOSTLKOR
Lost Lake,45.824085,-123.5793,3133,4158,3649,Calibrated radiocarbon years BP,ARCEUTHOBI,2,0.276243094,260,LOSTLKOR
Lost Lake,45.824085,-123.5793,3295,4313,3831,Calibrated radiocarbon years BP,ARCEUTHOBI,2,0.228050171,270,LOSTLKOR
Lost Lake,45.824085,-123.5793,3735,4572,4196,Calibrated radiocarbon years BP,ARCEUTHOBI,6,0.877192982,290,LOSTLKOR
