SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Banks Island 74MS15,73.533333,-120.216667,,,2245,Radiocarbon years BP,ROSACEAX,5,1.655629139,90,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,2372,Radiocarbon years BP,ROSACEAX,6,1.941747573,95,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,2976,Radiocarbon years BP,ROSACEAX,6,2.033898305,109,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,4088,Radiocarbon years BP,ROSACEAX,6,2,130,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,6206,Radiocarbon years BP,ROSACEAX,7,2.325581395,170,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,6735,Radiocarbon years BP,ROSACEAX,12,4.013377926,180,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,7000,Radiocarbon years BP,ROSACEAX,11,3.492063492,185,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,7083,Radiocarbon years BP,ROSACEAX,10,3.144654088,190,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,7408,Radiocarbon years BP,ROSACEAX,5,1.5625,209.5,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,7750,Radiocarbon years BP,ROSACEAX,7,2.201257862,230,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,7833,Radiocarbon years BP,ROSACEAX,5,1.524390244,235,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,7908,Radiocarbon years BP,ROSACEAX,15,4.716981132,239.5,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,8000,Radiocarbon years BP,ROSACEAX,12,3.80952381,245,BI74MS15
Decoy Lake,43.233333,-80.366667,,,11729,Radiocarbon years BP,ROSACEAX,1,0.340136054,495,DECOY
Lac Geai,45.995833,-73.992778,,,6316,Radiocarbon years BP,ROSACEAX,1,0.210970464,365,GEAI
Grey Islands,50.768889,-55.516667,,,9303,Radiocarbon years BP,ROSACEAX,2,3.03030303,650,GREYIS
Hail Lake,60.033333,-129.016667,,,2444,Radiocarbon years BP,ROSACEAX,1,0.222222222,109,HAIL
Hail Lake,60.033333,-129.016667,,,2803,Radiocarbon years BP,ROSACEAX,1,0.251256281,125,HAIL
Hail Lake,60.033333,-129.016667,,,9133,Radiocarbon years BP,ROSACEAX,1,0.216450216,444,HAIL
Hanging Lake,68.383333,-138.383333,,,1111,Radiocarbon years BP,ROSACEAX,1,0.067249496,10,HANGING
Hanging Lake,68.383333,-138.383333,,,6663,Radiocarbon years BP,ROSACEAX,1,0.044802867,64,HANGING
Hanging Lake,68.383333,-138.383333,,,10216,Radiocarbon years BP,ROSACEAX,1,0.218340611,168,HANGING
