SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Crawford Lake,43.5,-79.83,,,1405.0,Varve years BP,CORYLUS,1.0,0.2506265664160401,1426.0,CRAWFORD
Roulston Lake (MS-78-15),46.89451,-67.4,705.0,2461.0,1499.0,Calibrated radiocarbon years BP,CORYLUS,1.0,0.30721966205837176,58.0,MS-78-15
Roulston Lake (MS-78-15),46.89451,-67.4,2600.0,4670.0,3656.0,Calibrated radiocarbon years BP,CORYLUS,1.0,0.3048780487804878,139.0,MS-78-15
Roulston Lake (MS-78-15),46.89451,-67.4,6049.0,7200.0,6592.0,Calibrated radiocarbon years BP,CORYLUS,1.0,0.17271157167530224,250.0,MS-78-15
Roulston Lake (MS-78-15),46.89451,-67.4,7089.0,8629.0,7851.0,Calibrated radiocarbon years BP,CORYLUS,1.0,0.22123893805309736,300.0,MS-78-15
Roulston Lake (MS-78-15),46.89451,-67.4,7592.0,9071.0,8354.0,Calibrated radiocarbon years BP,CORYLUS,1.0,0.2976190476190476,320.0,MS-78-15
Roulston Lake (MS-78-15),46.89451,-67.4,9195.0,10587.0,9803.0,Calibrated radiocarbon years BP,CORYLUS,1.0,0.21413276231263384,370.0,MS-78-15
Roulston Lake (MS-78-15),46.89451,-67.4,9479.0,11077.0,10227.0,Calibrated radiocarbon years BP,CORYLUS,3.0,0.8522727272727272,380.0,MS-78-15
Woods Lake,51.004365,-127.269325,1765.0,2628.0,2164.0,Calibrated radiocarbon years BP,CORYLUS,1.0,0.052603892688058915,42.58,WOODSBC
Rice Lake,44.199085,-78.14232,2836.0,8098.0,4638.0,Calibrated radiocarbon years BP,CORYLUS,1.0,0.9090909090909091,445.0,RICEMSH2
