SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Axe Lake,45.38,-79.51,,,485,Radiocarbon years BP,FAGUS,13,6.161137441,40,AXELAKE
Axe Lake,45.38,-79.51,,,1001,Radiocarbon years BP,FAGUS,11,5.238095238,80,AXELAKE
Axe Lake,45.38,-79.51,,,1516,Radiocarbon years BP,FAGUS,8,3.9408867,120,AXELAKE
Axe Lake,45.38,-79.51,,,1774,Radiocarbon years BP,FAGUS,10,4.87804878,140,AXELAKE
Axe Lake,45.38,-79.51,,,2032,Radiocarbon years BP,FAGUS,13,6.403940887,160,AXELAKE
Axe Lake,45.38,-79.51,,,2547,Radiocarbon years BP,FAGUS,3,1.45631068,200,AXELAKE
Axe Lake,45.38,-79.51,,,2805,Radiocarbon years BP,FAGUS,6,2.955665025,220,AXELAKE
Axe Lake,45.38,-79.51,,,3063,Radiocarbon years BP,FAGUS,7,3.365384615,240,AXELAKE
Axe Lake,45.38,-79.51,,,3320,Radiocarbon years BP,FAGUS,5,2.463054187,260,AXELAKE
Axe Lake,45.38,-79.51,,,3578,Radiocarbon years BP,FAGUS,5,2.415458937,280,AXELAKE
Axe Lake,45.38,-79.51,,,3836,Radiocarbon years BP,FAGUS,6,2.898550725,300,AXELAKE
Axe Lake,45.38,-79.51,,,4094,Radiocarbon years BP,FAGUS,4,1.923076923,320,AXELAKE
Axe Lake,45.38,-79.51,,,4351,Radiocarbon years BP,FAGUS,6,2.870813397,340,AXELAKE
Axe Lake,45.38,-79.51,,,4609,Radiocarbon years BP,FAGUS,3,1.463414634,360,AXELAKE
Axe Lake,45.38,-79.51,,,4908,Radiocarbon years BP,FAGUS,3,1.470588235,380,AXELAKE
Axe Lake,45.38,-79.51,,,5274,Radiocarbon years BP,FAGUS,6,2.870813397,400,AXELAKE
Axe Lake,45.38,-79.51,,,5641,Radiocarbon years BP,FAGUS,8,3.9408867,420,AXELAKE
Axe Lake,45.38,-79.51,,,6008,Radiocarbon years BP,FAGUS,1,0.487804878,440,AXELAKE
Axe Lake,45.38,-79.51,,,6375,Radiocarbon years BP,FAGUS,3,1.492537313,460,AXELAKE
