SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Andy Lake,64.65,-128.083333,,,468,Radiocarbon years BP,PICEAX,50.5,12.5,5,ANDYLAKE
Andy Lake,64.65,-128.083333,,,702,Radiocarbon years BP,PICEAX,26,8.813559322,7.5,ANDYLAKE
Andy Lake,64.65,-128.083333,,,936,Radiocarbon years BP,PICEAX,40,9.56937799,10,ANDYLAKE
Andy Lake,64.65,-128.083333,,,1404,Radiocarbon years BP,PICEAX,13,3.113772455,15,ANDYLAKE
Andy Lake,64.65,-128.083333,,,1872,Radiocarbon years BP,PICEAX,13.5,3.284671533,20,ANDYLAKE
Andy Lake,64.65,-128.083333,,,2340,Radiocarbon years BP,PICEAX,29.5,6.836616454,25,ANDYLAKE
Andy Lake,64.65,-128.083333,,,2529,Radiocarbon years BP,PICEAX,14.5,3.510895884,30,ANDYLAKE
Andy Lake,64.65,-128.083333,,,2718,Radiocarbon years BP,PICEAX,13.5,3.241296519,35,ANDYLAKE
Andy Lake,64.65,-128.083333,,,2908,Radiocarbon years BP,PICEAX,26.5,6.105990783,40,ANDYLAKE
Andy Lake,64.65,-128.083333,,,3002,Radiocarbon years BP,PICEAX,5,1.180637544,42.5,ANDYLAKE
Andy Lake,64.65,-128.083333,,,3097,Radiocarbon years BP,PICEAX,6.5,1.581508516,45,ANDYLAKE
Andy Lake,64.65,-128.083333,,,3192,Radiocarbon years BP,PICEAX,2.5,0.562429696,47.5,ANDYLAKE
Andy Lake,64.65,-128.083333,,,3286,Radiocarbon years BP,PICEAX,11,2.502844141,50,ANDYLAKE
Andy Lake,64.65,-128.083333,,,3381,Radiocarbon years BP,PICEAX,3,0.726392252,52.5,ANDYLAKE
Andy Lake,64.65,-128.083333,,,3475,Radiocarbon years BP,PICEAX,5,1.35501355,55,ANDYLAKE
