SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Crawford Lake,43.5,-79.83,8845.0,10291.0,9638.0,Calibrated radiocarbon years BP,ABIES,2.0,0.23201856148491878,310.0,CRAWFDC
Crawford Lake,43.5,-79.83,8845.0,10291.0,9638.0,Calibrated radiocarbon years BP,ABIES,2.0,0.23201856148491878,310.0,CRAWFDC
Found Lake,45.55,-78.64,,,6299.0,Varve years BP,ABIES,3.0,0.8695652173913043,360.0,FOUNDLK
Dog Lake,50.780545000000004,-115.92976999999999,70.0,1231.0,517.0,Calibrated radiocarbon years BP,ABIES,8.0,1.3793103448275863,9.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,145.0,1422.0,646.0,Calibrated radiocarbon years BP,ABIES,5.0,0.7288629737609329,11.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,214.0,1548.0,775.0,Calibrated radiocarbon years BP,ABIES,16.0,2.5437201907790143,13.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,268.0,1744.0,903.0,Calibrated radiocarbon years BP,ABIES,14.0,2.329450915141431,15.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,382.0,1834.0,1024.0,Calibrated radiocarbon years BP,ABIES,8.0,1.3311148086522462,17.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,420.0,1893.0,1084.0,Calibrated radiocarbon years BP,ABIES,11.0,1.7770597738287561,18.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,452.0,1959.0,1144.0,Calibrated radiocarbon years BP,ABIES,18.0,2.995008319467554,19.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,663.0,2193.0,1395.0,Calibrated radiocarbon years BP,ABIES,2.0,0.3125,23.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,700.0,2269.0,1458.0,Calibrated radiocarbon years BP,ABIES,8.0,1.2598425196850394,24.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,735.0,2351.0,1521.0,Calibrated radiocarbon years BP,ABIES,10.0,1.4347202295552368,25.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,864.0,2439.0,1647.0,Calibrated radiocarbon years BP,ABIES,17.0,2.599388379204893,27.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,1078.0,2676.0,1899.0,Calibrated radiocarbon years BP,ABIES,12.0,1.7366136037245465,31.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,1208.0,2772.0,2027.0,Calibrated radiocarbon years BP,ABIES,6.0,0.8185538881309686,33.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,1300.0,2906.0,2155.0,Calibrated radiocarbon years BP,ABIES,4.0,0.5865102639296188,35.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,1492.0,2969.0,2286.0,Calibrated radiocarbon years BP,ABIES,8.0,1.2698412698412698,37.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,1616.0,3059.0,2415.0,Calibrated radiocarbon years BP,ABIES,18.0,2.8526148969889067,39.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,1950.0,3235.0,2671.0,Calibrated radiocarbon years BP,ABIES,10.0,1.6181229773462782,43.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,2050.0,3348.0,2798.0,Calibrated radiocarbon years BP,ABIES,5.0,0.8025682182985553,45.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,2281.0,3395.0,2919.0,Calibrated radiocarbon years BP,ABIES,10.0,1.694915254237288,47.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,2445.0,3461.0,3039.0,Calibrated radiocarbon years BP,ABIES,2.0,0.33112582781456956,49.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,2663.0,3529.0,3164.0,Calibrated radiocarbon years BP,ABIES,5.0,0.9009009009009009,51.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,2950.0,3578.0,3290.0,Calibrated radiocarbon years BP,ABIES,6.0,0.9836065573770493,53.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3098.0,3674.0,3417.0,Calibrated radiocarbon years BP,ABIES,6.0,0.9230769230769231,55.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3172.0,3769.0,3498.0,Calibrated radiocarbon years BP,ABIES,7.0,1.0819165378670788,57.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3225.0,3926.0,3577.0,Calibrated radiocarbon years BP,ABIES,23.0,3.2670454545454546,59.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3290.0,4050.0,3657.0,Calibrated radiocarbon years BP,ABIES,19.0,2.923076923076923,61.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3358.0,4127.0,3739.0,Calibrated radiocarbon years BP,ABIES,18.0,2.5974025974025974,63.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3405.0,4250.0,3820.0,Calibrated radiocarbon years BP,ABIES,17.0,2.460202604920405,65.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3491.0,4297.0,3895.0,Calibrated radiocarbon years BP,ABIES,4.0,0.6666666666666667,67.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3550.0,4377.0,3970.0,Calibrated radiocarbon years BP,ABIES,18.0,2.9268292682926833,69.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3624.0,4448.0,4046.0,Calibrated radiocarbon years BP,ABIES,9.0,1.5254237313990233,71.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3691.0,4497.0,4124.0,Calibrated radiocarbon years BP,ABIES,11.0,1.8487394957983194,73.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3740.0,4587.0,4202.0,Calibrated radiocarbon years BP,ABIES,2.0,0.333889816360601,75.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3795.0,4606.0,4240.0,Calibrated radiocarbon years BP,ABIES,12.0,2.0,76.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3874.0,4653.0,4315.0,Calibrated radiocarbon years BP,ABIES,3.0,0.5145797598627788,78.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,3933.0,4726.0,4390.0,Calibrated radiocarbon years BP,ABIES,4.0,0.8032128514056224,80.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,4066.0,4759.0,4466.0,Calibrated radiocarbon years BP,ABIES,8.0,1.3311148086522462,82.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,4151.0,4808.0,4542.0,Calibrated radiocarbon years BP,ABIES,6.0,0.9819967266775778,84.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,4205.0,4869.0,4602.0,Calibrated radiocarbon years BP,ABIES,4.0,0.676818950930626,86.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,4242.0,4925.0,4644.0,Calibrated radiocarbon years BP,ABIES,2.0,0.3241491085899514,88.0,DOGLKBC
Dog Lake,50.780545000000004,-115.92976999999999,4267.0,5004.0,4685.0,Calibrated radiocarbon years BP,ABIES,11.0,1.9230769230769231,90.0,DOGLKBC
