SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Lake BI2,57.116667,-76.378333,87,216,152,Calibrated Radiocarbon Years BP (Blois),POACEAE,37.0,6.666666666666667,2.5,LAKEBI2
Lake BI2,57.116667,-76.378333,233,373,303,Calibrated Radiocarbon Years BP (Blois),POACEAE,42.0,7.387862796833773,4.5,LAKEBI2
Lake BI2,57.116667,-76.378333,371,530,450,Calibrated Radiocarbon Years BP (Blois),POACEAE,47.0,9.261083743842365,6.5,LAKEBI2
Lake BI2,57.116667,-76.378333,503,684,594,Calibrated Radiocarbon Years BP (Blois),POACEAE,44.0,7.913669064748201,8.5,LAKEBI2
Lake BI2,57.116667,-76.378333,631,836,735,Calibrated Radiocarbon Years BP (Blois),POACEAE,34.0,6.4454976303317535,10.5,LAKEBI2
Lake BI2,57.116667,-76.378333,755,984,872,Calibrated Radiocarbon Years BP (Blois),POACEAE,30.0,5.88235294117647,12.5,LAKEBI2
Lake BI2,57.116667,-76.378333,879,1129,1007,Calibrated Radiocarbon Years BP (Blois),POACEAE,39.0,7.228915662650602,14.5,LAKEBI2
Lake BI2,57.116667,-76.378333,940,1200,1073,Calibrated Radiocarbon Years BP (Blois),POACEAE,33.0,4.810495626822157,15.5,LAKEBI2
Lake BI2,57.116667,-76.378333,1121,1407,1267,Calibrated Radiocarbon Years BP (Blois),POACEAE,45.0,8.637236084452974,18.5,LAKEBI2
Lake BI2,57.116667,-76.378333,1299,1606,1454,Calibrated Radiocarbon Years BP (Blois),POACEAE,31.0,5.996131528046422,21.5,LAKEBI2
Lake BI2,57.116667,-76.378333,1475,1797,1636,Calibrated Radiocarbon Years BP (Blois),POACEAE,34.0,5.8269065981148245,24.5,LAKEBI2
Lake BI2,57.116667,-76.378333,1701,2037,1870,Calibrated Radiocarbon Years BP (Blois),POACEAE,40.0,7.655502392344498,28.5,LAKEBI2
Lake BI2,57.116667,-76.378333,2349,2686,2520,Calibrated Radiocarbon Years BP (Blois),POACEAE,18.0,3.4123222748815163,40.5,LAKEBI2
Lake BI2,57.116667,-76.378333,3837,4204,4021,Calibrated Radiocarbon Years BP (Blois),POACEAE,25.0,4.582951420714941,72.5,LAKEBI2
Lake BI2,57.116667,-76.378333,5687,6193,5927,Calibrated Radiocarbon Years BP (Blois),POACEAE,21.0,3.5058430717863103,112.5,LAKEBI2
Crawford Lake,43.5,-79.83,,,-10.0,Varve years BP,POACEAE,1.0,0.15408320493066258,10.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,4.0,Varve years BP,POACEAE,1.0,0.1492537313432836,25.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,69.0,Varve years BP,POACEAE,1.0,0.18281535648994515,90.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1685.0,Varve years BP,POACEAE,1.0,0.2457002457002457,1706.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,69.0,Varve years BP,POACEAE,1.0,0.18281535648994515,90.0,CRAWFORD
Lake Louise,49.032650000000004,-97.22993,-47,-45,-46,Calibrated Radiocarbon Years BP (Blois),POACEAE,62.0,10.616438356164384,0.5,LOUISEMB
Lake Louise,49.032650000000004,-97.22993,-43,-41,-42,Calibrated Radiocarbon Years BP (Blois),POACEAE,33.0,6.17399438727783,1.5,LOUISEMB
Lake Louise,49.032650000000004,-97.22993,-40,-38,-39,Calibrated Radiocarbon Years BP (Blois),POACEAE,62.0,9.553158705701078,2.5,LOUISEMB
Lake Louise,49.032650000000004,-97.22993,-35,-34,-35,Calibrated Radiocarbon Years BP (Blois),POACEAE,54.0,8.011869436201781,3.5,LOUISEMB
Lake Louise,49.032650000000004,-97.22993,-32,-31,-31,Calibrated Radiocarbon Years BP (Blois),POACEAE,57.0,9.178743961352657,4.5,LOUISEMB
