SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Crawford Lake,43.5,-79.83,,,771.0,Varve years BP,CYPERACE,1.0,0.24630541871921183,792.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,789.0,Varve years BP,CYPERACE,1.0,0.21097046413502107,810.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,859.0,Varve years BP,CYPERACE,1.0,0.2178649237472767,880.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,891.0,Varve years BP,CYPERACE,5.0,1.179245283018868,912.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1015.0,Varve years BP,CYPERACE,1.0,0.24813895781637718,1036.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1063.0,Varve years BP,CYPERACE,2.0,0.4796163069544364,1084.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1089.0,Varve years BP,CYPERACE,1.0,0.21551724137931033,1110.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1209.0,Varve years BP,CYPERACE,1.0,0.2257336343115124,1230.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1249.0,Varve years BP,CYPERACE,1.0,0.2222222222222222,1270.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1273.0,Varve years BP,CYPERACE,2.0,0.45454545454545453,1294.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1293.0,Varve years BP,CYPERACE,1.0,0.2457002457002457,1314.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1315.0,Varve years BP,CYPERACE,3.0,0.7194244604316548,1336.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1429.0,Varve years BP,CYPERACE,1.0,0.24449877750611246,1450.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1475.0,Varve years BP,CYPERACE,2.0,0.45662100456621,1496.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1491.0,Varve years BP,CYPERACE,1.0,0.23866348448687352,1512.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1515.0,Varve years BP,CYPERACE,1.0,0.24630541871921183,1536.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1657.0,Varve years BP,CYPERACE,3.0,0.7042253521126761,1678.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1711.0,Varve years BP,CYPERACE,2.0,0.468384074941452,1732.0,CRAWFORD
