SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Lac Ã  l'Ange,47.481667,-70.684722,,,15145,Radiocarbon years BP,ONAGRACEAE,2,0.357142857,531,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,15310,Radiocarbon years BP,ONAGRACEAE,3,0.724637681,532,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,19417,Radiocarbon years BP,ONAGRACEAE,5,1.865671642,556,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,19745,Radiocarbon years BP,ONAGRACEAE,1,0.487804878,558,ANGE
Candelabra Lake,61.683333,-130.65,,,1616,Radiocarbon years BP,ONAGRACEAE,1,0.274725275,60,CANDELAB
Decoy Lake,43.233333,-80.366667,,,11016,Radiocarbon years BP,ONAGRACEAE,10,2.962962963,460,DECOY
Fish Lake (CA:Nunavut),73.034722,-85.216667,,,4007,Radiocarbon years BP,ONAGRACEAE,1,1.351351351,16,FISHNWT
Honeymoon Pond,64.633333,-138.4,,,8865,Radiocarbon years BP,ONAGRACEAE,1,0.325732899,366,HONEYMOO
M Lake,68.266667,-133.466667,,,1907,Radiocarbon years BP,ONAGRACEAE,9,1.549053356,67,MARIA
M Lake,68.266667,-133.466667,,,4961,Radiocarbon years BP,ONAGRACEAE,6,1.181102362,115,MARIA
M Lake,68.266667,-133.466667,,,5686,Radiocarbon years BP,ONAGRACEAE,1,0.130378096,120,MARIA
M Lake,68.266667,-133.466667,,,9622,Radiocarbon years BP,ONAGRACEAE,1,0.121212121,200,MARIA
M Lake,68.266667,-133.466667,,,10252,Radiocarbon years BP,ONAGRACEAE,1,0.120627262,218,MARIA
M Lake,68.266667,-133.466667,,,10615,Radiocarbon years BP,ONAGRACEAE,25,2.955082742,224,MARIA
Lac MÃ©lÃ¨ze,65.216667,-126.116667,,,1429,Radiocarbon years BP,ONAGRACEAE,1,0.197238659,60,MELEZE
Lac MÃ©lÃ¨ze,65.216667,-126.116667,,,5459,Radiocarbon years BP,ONAGRACEAE,1,0.192678227,320,MELEZE
Lac MÃ©lÃ¨ze,65.216667,-126.116667,,,10419,Radiocarbon years BP,ONAGRACEAE,1,0.186915888,420,MELEZE
Reindeer Lake,69.116667,-132.166667,,,549,Radiocarbon years BP,ONAGRACEAE,1,0.321027287,10,REINDEER
Sweet Little Lake,67.65,-132.016667,,,107,Radiocarbon years BP,ONAGRACEAE,1,0.2,4,SWEETLIT
Sweet Little Lake,67.65,-132.016667,,,1822,Radiocarbon years BP,ONAGRACEAE,1,0.190114068,68,SWEETLIT
Sweet Little Lake,67.65,-132.016667,,,5426,Radiocarbon years BP,ONAGRACEAE,1,0.218818381,232,SWEETLIT
Skinny Lake,57.59498,-130.095975,11833,13306,12659,Calibrated radiocarbon years BP,ONAGRACEAE,1,14.28571429,260,SKINNY
Buckbean Bog,49.11905,-119.68305,11181,11928,11655,Calibrated radiocarbon years BP,ONAGRACEAE,1,0.255102041,396,BUCKBOG
Porcupine Mountain,52.50635,-101.62995,256,843,539,Calibrated radiocarbon years BP,ONAGRACEAE,1,0.340136054,25,PORCUPIN
Woods Lake,51.004365,-127.269325,8887,10562,9672,Calibrated radiocarbon years BP,ONAGRACEAE,1,0.056561086,180,WOODSBC
Anderson Lake,46.416667,-92.716667,,,10742,Radiocarbon years BP,ONAGRACEAE,1,0.775193798,960,ANDERSLK
Battle Ground Lake,45.8,-122.491667,,,18612,Radiocarbon years BP,ONAGRACEAE,1,0.301204819,1430,BATLGRND
Brandreth Bog,43.916667,-74.683333,,,9999,Radiocarbon years BP,ONAGRACEAE,1,0.595238095,980,BRANDRET
Minakokosa Lake,66.916667,-155.033333,,,2855,Radiocarbon years BP,ONAGRACEAE,1,0.314465409,60,MINAKOKO
Minakokosa Lake,66.916667,-155.033333,,,4612,Radiocarbon years BP,ONAGRACEAE,1,0.264550265,100,MINAKOKO
