SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Brisay 2,54.355833,-70.357778,,,0,Radiocarbon years BP,QUERCUS,1,0.235849057,0,BRI2
Brisay 2,54.355833,-70.357778,,,560,Radiocarbon years BP,QUERCUS,1,0.207039337,10,BRI2
Brisay 2,54.355833,-70.357778,,,1120,Radiocarbon years BP,QUERCUS,1,0.221238938,20,BRI2
Brisay 2,54.355833,-70.357778,,,1680,Radiocarbon years BP,QUERCUS,1,0.178571429,30,BRI2
Brisay 2,54.355833,-70.357778,,,2568,Radiocarbon years BP,QUERCUS,2,0.394477318,50,BRI2
Brisay 2,54.355833,-70.357778,,,4256,Radiocarbon years BP,QUERCUS,1,0.229357798,95,BRI2
Brisay 2,54.355833,-70.357778,,,4444,Radiocarbon years BP,QUERCUS,1,0.189753321,100,BRI2
Brisay 2,54.355833,-70.357778,,,5202,Radiocarbon years BP,QUERCUS,1,0.171232877,120,BRI2
Brisay 2,54.355833,-70.357778,,,5581,Radiocarbon years BP,QUERCUS,1,0.129032258,130,BRI2
Grey Islands,50.768889,-55.516667,,,-37,Radiocarbon years BP,QUERCUS,1,0.315457413,0,GREYIS
Grey Islands,50.768889,-55.516667,,,323,Radiocarbon years BP,QUERCUS,1,0.313479624,20,GREYIS
Grey Islands,50.768889,-55.516667,,,8350,Radiocarbon years BP,QUERCUS,2,0.664451827,540,GREYIS
Grey Islands,50.768889,-55.516667,,,8664,Radiocarbon years BP,QUERCUS,2,0.573065903,580,GREYIS
Grey Islands,50.768889,-55.516667,,,9104,Radiocarbon years BP,QUERCUS,2,3.703703704,630,GREYIS
Jack Lake,47.316667,-81.766667,,,21,Radiocarbon years BP,QUERCUS,10,1.858736059,1,JACKLAKE
Jack Lake,47.316667,-81.766667,,,208,Radiocarbon years BP,QUERCUS,7,1.419878296,10,JACKLAKE
Jack Lake,47.316667,-81.766667,,,354,Radiocarbon years BP,QUERCUS,16,2.903811252,17,JACKLAKE
Jack Lake,47.316667,-81.766667,,,542,Radiocarbon years BP,QUERCUS,17,3.275529865,26,JACKLAKE
Jack Lake,47.316667,-81.766667,,,709,Radiocarbon years BP,QUERCUS,13,2.359346642,34,JACKLAKE
