SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Lac Castor,46.613889,-72.998611,,,,Radiocarbon years BP,URTICACX,2,0.306748466,850,CAS
Crawford Lake,43.5,-79.83,,,939,Varve years BP,URTICACX,1,0.248138958,960,CRAWFORD
Cristal Lake,52.116667,-90.083333,,,6662,Radiocarbon years BP,URTICACX,1,0.149476831,785,CRISTAL
Hayes Lake,49.583333,-93.75,,,7064,Radiocarbon years BP,URTICACX,1,0.193423598,420,FRBLAKE
Hayes Lake,49.583333,-93.75,,,11026,Radiocarbon years BP,URTICACX,1,0.241545894,630,FRBLAKE
Lac Geai,45.995833,-73.992778,,,6662,Radiocarbon years BP,URTICACX,1,0.238095238,385,GEAI
Grenadier Pond,43.64,-79.47,,,2461,Radiocarbon years BP,URTICACX,1,0.317460317,325,GRENADIE
Nina Lake,46.6,-81.5,,,9227,Radiocarbon years BP,URTICACX,2,0.411522634,510,NINA
Pasqua Lake,50.78,-104,,,143,Radiocarbon years BP,URTICACX,2,0.64516129,82,PASQUA
Pasqua Lake,50.78,-104,,,164,Radiocarbon years BP,URTICACX,2,0.626959248,92,PASQUA
Pasqua Lake,50.78,-104,,,176,Radiocarbon years BP,URTICACX,1,0.330033003,98,PASQUA
Pasqua Lake,50.78,-104,,,185,Radiocarbon years BP,URTICACX,1,0.321543408,102,PASQUA
Perch Lake,46.03,-77.34,168,625,365,Calibrated radiocarbon years BP,URTICACX,1,0.289017341,47.5,PERCHON
Princeville,46.145833,-71.935833,,,7236,Radiocarbon years BP,URTICACX,1,0.197238659,170,PRINCVIL
Princeville,46.145833,-71.935833,,,8890,Radiocarbon years BP,URTICACX,1,0.207039337,245,PRINCVIL
Rattle Lake,49.35,-92.7,,,7921,Radiocarbon years BP,URTICACX,1,0.177935943,1155,RATTLE
Rattle Lake,49.35,-92.7,,,8193,Radiocarbon years BP,URTICACX,1,0.144508671,1185,RATTLE
Rattle Lake,49.35,-92.7,,,10150,Radiocarbon years BP,URTICACX,3,0.540540541,1240,RATTLE
Rattle Lake,49.35,-92.7,,,10325,Radiocarbon years BP,URTICACX,3,0.601202405,1245,RATTLE
Rattle Lake,49.35,-92.7,,,10395,Radiocarbon years BP,URTICACX,2,0.405679513,1247,RATTLE
Rattle Lake,49.35,-92.7,,,10954,Radiocarbon years BP,URTICACX,1,0.217391304,1264,RATTLE
Rattle Lake,49.35,-92.7,,,11032,Radiocarbon years BP,URTICACX,1,0.336700337,1267,RATTLE
Rattle Lake,49.35,-92.7,,,11370,Radiocarbon years BP,URTICACX,2,0.621118012,1280,RATTLE
Rattle Lake,49.35,-92.7,,,11630,Radiocarbon years BP,URTICACX,3,0.892857143,1290,RATTLE
Rattle Lake,49.35,-92.7,,,11890,Radiocarbon years BP,URTICACX,1,0.284900285,1300,RATTLE
Rattle Lake,49.35,-92.7,,,12150,Radiocarbon years BP,URTICACX,2,0.568181818,1310,RATTLE
Rattle Lake,49.35,-92.7,,,12800,Radiocarbon years BP,URTICACX,4,1.337792642,1335,RATTLE
Lake Site South Burin Peninsula,46.919444,-55.6125,,,10566,Radiocarbon years BP,URTICACX,4,1.509433962,454,SBURIN
Lake Site South Burin Peninsula,46.919444,-55.6125,12761,13133,12955,Calibrated Radiocarbon Years BP (Blois),URTICACX,8,2.416918429,461.5,SBURIN
Lake Site South Burin Peninsula,46.919444,-55.6125,,,11361,Radiocarbon years BP,URTICACX,1,0.299401198,466,SBURIN
Lake Site South Burin Peninsula,46.919444,-55.6125,,,11794,Radiocarbon years BP,URTICACX,9,2.777777778,473,SBURIN
Lake Site South Burin Peninsula,46.919444,-55.6125,,,12226,Radiocarbon years BP,URTICACX,9,2.702702703,480,SBURIN
Lake Site South Burin Peninsula,46.919444,-55.6125,,,12844,Radiocarbon years BP,URTICACX,5,1.412429379,490,SBURIN
Sewell Lake,49.84135,-99.5763,,,116,Radiocarbon years BP,URTICACX,1,0.170068027,5,SEWELL
Sewell Lake,49.84135,-99.5763,,,349,Radiocarbon years BP,URTICACX,2,0.473933649,15,SEWELL
Sewell Lake,49.84135,-99.5763,,,3954,Radiocarbon years BP,URTICACX,1,0.172413793,170,SEWELL
Sewell Lake,49.84135,-99.5763,,,4652,Radiocarbon years BP,URTICACX,2,0.357781753,200,SEWELL
Sewell Lake,49.84135,-99.5763,,,4885,Radiocarbon years BP,URTICACX,1,0.241545894,210,SEWELL
Sewell Lake,49.84135,-99.5763,,,5234,Radiocarbon years BP,URTICACX,1,0.174825175,225,SEWELL
Sewell Lake,49.84135,-99.5763,,,5466,Radiocarbon years BP,URTICACX,1,0.138121547,235,SEWELL
Sewell Lake,49.84135,-99.5763,,,5583,Radiocarbon years BP,URTICACX,1,0.171232877,240,SEWELL
Sewell Lake,49.84135,-99.5763,,,5699,Radiocarbon years BP,URTICACX,2,0.328947368,245,SEWELL
Sewell Lake,49.84135,-99.5763,,,5815,Radiocarbon years BP,URTICACX,1,0.17699115,250,SEWELL
Sewell Lake,49.84135,-99.5763,,,6048,Radiocarbon years BP,URTICACX,1,0.18018018,260,SEWELL
Sewell Lake,49.84135,-99.5763,,,6397,Radiocarbon years BP,URTICACX,1,0.181488203,275,SEWELL
Sewell Lake,49.84135,-99.5763,,,6629,Radiocarbon years BP,URTICACX,1,0.244498778,285,SEWELL
Sewell Lake,49.84135,-99.5763,,,8258,Radiocarbon years BP,URTICACX,1,0.163666121,355,SEWELL
Sewell Lake,49.84135,-99.5763,,,8490,Radiocarbon years BP,URTICACX,4,1.176470588,365,SEWELL
Sewell Lake,49.84135,-99.5763,,,8607,Radiocarbon years BP,URTICACX,4,0.824742268,370,SEWELL
Sewell Lake,49.84135,-99.5763,,,8839,Radiocarbon years BP,URTICACX,2,0.597014925,380,SEWELL
Sewell Lake,49.84135,-99.5763,,,8955,Radiocarbon years BP,URTICACX,3,0.529100529,385,SEWELL
Sewell Lake,49.84135,-99.5763,,,9421,Radiocarbon years BP,URTICACX,1,0.261780105,405,SEWELL
Sewell Lake,49.84135,-99.5763,,,9653,Radiocarbon years BP,URTICACX,5,1.275510204,415,SEWELL
Sewell Lake,49.84135,-99.5763,,,9770,Radiocarbon years BP,URTICACX,1,0.302114804,420,SEWELL
Sewell Lake,49.84135,-99.5763,,,10118,Radiocarbon years BP,URTICACX,6,0.978792822,435,SEWELL
Sewell Lake,49.84135,-99.5763,,,10235,Radiocarbon years BP,URTICACX,1,0.241545894,440,SEWELL
Slow River,63.033333,-100.75,,,2879,Radiocarbon years BP,URTICACX,1,0.258397933,28.5,SLOW
Tonawa Lake,44.85,-77.175,,,5364,Radiocarbon years BP,URTICACX,1,0.292397661,620,TONAWA
Lovesick Lake,44.55680556,-78.22479722,3959,7170,5603,Calibrated radiocarbon years BP,URTICACX,1,100,76,LOVESIC3
Lovesick Lake,44.55680556,-78.22479722,6560,9317,8075,Calibrated radiocarbon years BP,URTICACX,1,100,109,LOVESIC3
Path Lake,43.87196,-64.928795,1302,1736,1514,Radiocarbon years BP,URTICACX,1,0.209424084,98.5,PATHNS
Path Lake,43.87196,-64.928795,6867,7671,7206,Radiocarbon years BP,URTICACX,1,0.168067227,320.5,PATHNS
Path Lake,43.87196,-64.928795,7314,8385,7819,Radiocarbon years BP,URTICACX,1,0.196078431,340.5,PATHNS
Anderson Lake,46.416667,-92.716667,,,10142,Radiocarbon years BP,URTICACX,1,0.296735905,780,ANDERSLK
Anderson Lake,46.416667,-92.716667,,,10475,Radiocarbon years BP,URTICACX,1,0.227790433,880,ANDERSLK
Anderson Lake,46.416667,-92.716667,,,10508,Radiocarbon years BP,URTICACX,1,0.27027027,890,ANDERSLK
Anderson Lake,46.416667,-92.716667,,,10642,Radiocarbon years BP,URTICACX,1,0.552486188,930,ANDERSLK
Anderson Pond,36.03015,-85.50132,,,0,Radiocarbon years BP,URTICACX,6,1.119402985,25,ANDERSON
Anderson Pond,36.03015,-85.50132,,,25,Radiocarbon years BP,URTICACX,2,0.41322314,30,ANDERSON
Anderson Pond,36.03015,-85.50132,,,925,Radiocarbon years BP,URTICACX,1,0.145985401,68,ANDERSON
Anderson Pond,36.03015,-85.50132,,,9832,Radiocarbon years BP,URTICACX,1,0.155520995,132,ANDERSON
Anderson Pond,36.03015,-85.50132,,,11035,Radiocarbon years BP,URTICACX,3,0.785340314,140,ANDERSON
Anderson Pond,36.03015,-85.50132,,,12560,Radiocarbon years BP,URTICACX,2,0.537634409,156,ANDERSON
Anderson Pond,36.03015,-85.50132,,,12897,Radiocarbon years BP,URTICACX,1,0.257731959,216,ANDERSON
Andree Bog,45.725,-93.25,,,11200,Radiocarbon years BP,URTICACX,1,0.483091787,609,ANDREE
Battle Ground Lake,45.8,-122.491667,,,306,Radiocarbon years BP,URTICACX,1,0.229357798,110,BATLGRND
Battle Ground Lake,45.8,-122.491667,,,481,Radiocarbon years BP,URTICACX,1,0.217391304,190,BATLGRND
Battle Ground Lake,45.8,-122.491667,,,14692,Radiocarbon years BP,URTICACX,1,0.237529691,960,BATLGRND
Beckman Lake,45.425,-93.183333,,,4545,Radiocarbon years BP,URTICACX,1,0.187265918,250,BECKMAN
Beef Pasture,37.416667,-108.15,,,1241,Radiocarbon years BP,URTICACX,1,0.128865979,95,BEEFPAST
Billy's Lake,46.27058,-94.551555,,,37,Radiocarbon years BP,URTICACX,1,0.37593985,190,BILLYS
Billy's Lake,46.27058,-94.551555,,,5275,Radiocarbon years BP,URTICACX,1,0.350877193,730,BILLYS
Bog D Pond,47.1775,-95.162675,,,5243,Radiocarbon years BP,URTICACX,1,0.294117647,500,BOGD
Bog D Pond,47.1775,-95.162675,,,5869,Radiocarbon years BP,URTICACX,1,0.27027027,540,BOGD
Bog D Pond,47.1775,-95.162675,,,7433,Radiocarbon years BP,URTICACX,1,0.255102041,640,BOGD
Bog D Pond,47.1775,-95.162675,,,10211,Radiocarbon years BP,URTICACX,1,0.303030303,790,BOGD
Bucyrus Bog,40.797222,-82.933333,,,8365,Radiocarbon years BP,URTICACX,16,4.12371134,28,BUCYRUS
Bucyrus Bog,40.797222,-82.933333,,,10719,Radiocarbon years BP,URTICACX,1,0.268817204,102,BUCYRUS
Bucyrus Bog,40.797222,-82.933333,,,11361,Radiocarbon years BP,URTICACX,1,0.267379679,126,BUCYRUS
Bucyrus Bog,40.797222,-82.933333,,,11943,Radiocarbon years BP,URTICACX,2,0.581395349,150,BUCYRUS
Bucyrus Bog,40.797222,-82.933333,,,13454,Radiocarbon years BP,URTICACX,1,0.20242915,230,BUCYRUS
Cahaba Pond,33.5,-86.533333,,,1185,Radiocarbon years BP,URTICACX,1,0.290697674,150,CAHABA
Camel Lake,30.266667,-85.016667,,,1478,Radiocarbon years BP,URTICACX,1,0.199600798,447,CAMEL
Cheyenne Bottoms,38.466667,-98.666667,,,3949,Radiocarbon years BP,URTICACX,1,0.281690141,316,CHEYENNE
Cheyenne Bottoms,38.466667,-98.666667,,,27868,Radiocarbon years BP,URTICACX,1,0.265957447,1500,CHEYENNE
Cheyenne Bottoms,38.466667,-98.666667,,,28675,Radiocarbon years BP,URTICACX,1,0.25,1681,CHEYENNE
Cheyenne Bottoms,38.466667,-98.666667,,,29545,Radiocarbon years BP,URTICACX,1,0.267379679,1876,CHEYENNE
Cheyenne Bottoms,38.466667,-98.666667,,,29589,Radiocarbon years BP,URTICACX,1,0.709219858,1886,CHEYENNE
Chatsworth Bog,40.675865,-88.324435,,,5292,Radiocarbon years BP,URTICACX,4,1.201201201,420,CHTSWRTH
Columbine Ranch Fen,37.6125,-107.808333,,,5380,Radiocarbon years BP,URTICACX,1,0.214132762,140,COLUMBIN
Cupola Pond,36.8,-91.1,,,1609,Radiocarbon years BP,URTICACX,2,0.439077936,30,CUPOLA
Cupola Pond,36.8,-91.1,,,14659,Radiocarbon years BP,URTICACX,1,0.267379679,575,CUPOLA
Mohawk Pond,41.816667,-73.283333,,,1470,Radiocarbon years BP,URTICACX,1,0.221238938,140,MOHAWK
Mohawk Pond,41.816667,-73.283333,,,5649,Radiocarbon years BP,URTICACX,1,0.215053763,590,MOHAWK
Mohawk Pond,41.816667,-73.283333,,,6336,Radiocarbon years BP,URTICACX,2,0.27972028,650,MOHAWK
Mohawk Pond,41.816667,-73.283333,,,7407,Radiocarbon years BP,URTICACX,1,0.227790433,750,MOHAWK
Mohawk Pond,41.816667,-73.283333,,,8077,Radiocarbon years BP,URTICACX,2,0.4048583,850,MOHAWK
Mohawk Pond,41.816667,-73.283333,,,10895,Radiocarbon years BP,URTICACX,1,0.114155251,1110,MOHAWK
West Sand Lake Peat Bog,42.633333,-73.6,,,7871,Radiocarbon years BP,URTICACX,1,0.338983051,110,WSLPB
West Sand Lake Peat Bog,42.633333,-73.6,,,8900,Radiocarbon years BP,URTICACX,1,0.236406619,210,WSLPB
West Sand Lake Peat Bog,42.633333,-73.6,,,9717,Radiocarbon years BP,URTICACX,1,0.165562914,250,WSLPB
West Sand Lake Peat Bog,42.633333,-73.6,,,10199,Radiocarbon years BP,URTICACX,1,0.199203187,270,WSLPB
Devils Lake,43.4178,-89.73205,,,9298,Radiocarbon years BP,URTICACX,1,0.139664804,484,DEVILSWI
Devils Lake,43.4178,-89.73205,,,10239,Radiocarbon years BP,URTICACX,2,0.255427842,524,DEVILSWI
Devils Lake,43.4178,-89.73205,,,12583,Radiocarbon years BP,URTICACX,4,0.33869602,602,DEVILSWI
Devils Lake,43.4178,-89.73205,,,12616,Radiocarbon years BP,URTICACX,3,0.497512438,603,DEVILSWI
Eagle Lake Bog,44.166667,-71.666667,,,0,Radiocarbon years BP,URTICACX,1,0.278551532,0,EAGLE
Fox Pond,47.165,-95.558333,,,-13,Radiocarbon years BP,URTICACX,1,0.242718447,1,FOXPOND
Gause Bog,30.785,-96.721111,,,5312,Radiocarbon years BP,URTICACX,1,0.505050505,35,GAUSEBOG
Gause Bog,30.785,-96.721111,,,6812,Radiocarbon years BP,URTICACX,2,1.025641026,75,GAUSEBOG
Gause Bog,30.785,-96.721111,,,10188,Radiocarbon years BP,URTICACX,1,0.505050505,165,GAUSEBOG
Horseshoe Lake,45.460278,-93.047778,,,9752,Radiocarbon years BP,URTICACX,4,0.477897252,920,HORSHOHA
Horseshoe Lake,45.460278,-93.047778,,,10186,Radiocarbon years BP,URTICACX,1,0.173310225,940,HORSHOHA
Horseshoe Lake,45.460278,-93.047778,,,10342,Radiocarbon years BP,URTICACX,5,0.504540868,945,HORSHOHA
