SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Hail Lake,60.033333,-129.016667,,,9365,Radiocarbon years BP,LILIACEAE,1,0.371747212,468,HAIL
Carp Lake,45.918056,-120.880556,,,19788,Radiocarbon years BP,LILIACEAE,1,0.229357798,538,CARPLAKE
Goshen Springs,31.721111,-86.134167,,,2545,Radiocarbon years BP,LILIACEAE,1,0.238663484,115,GOSHEN
Goshen Springs,31.721111,-86.134167,,,3026,Radiocarbon years BP,LILIACEAE,2,0.484261501,125,GOSHEN
Goshen Springs,31.721111,-86.134167,,,8049,Radiocarbon years BP,LILIACEAE,1,0.228832952,205,GOSHEN
Munday Creek,60.033333,-141.966667,,,4934,Radiocarbon years BP,LILIACEAE,1,0.307692308,350,MUNDAY
Munday Creek,60.033333,-141.966667,,,7390,Radiocarbon years BP,LILIACEAE,1,0.293255132,470,MUNDAY
Muscotah Marsh,39.53,-95.513333,,,9967,Radiocarbon years BP,LILIACEAE,4,0.525624179,783,MUSCOTAA
Ruppert Lake,67.07084,-154.244985,6773,7427,7142,Calibrated radiocarbon years BP,LILIACEAE,1,0.332225914,159.5,RUPPERT1
Ruppert Lake,67.07084,-154.244985,7064,7747,7427,Calibrated radiocarbon years BP,LILIACEAE,1,0.202020202,171,RUPPERT1
Ruppert Lake,67.07084,-154.244985,7113,7788,7473,Calibrated radiocarbon years BP,LILIACEAE,1,0.228832952,173,RUPPERT1
Ruppert Lake,67.07084,-154.244985,7721,8334,8053,Calibrated radiocarbon years BP,LILIACEAE,1,0.188501414,199,RUPPERT1
Ruppert Lake,67.07084,-154.244985,8007,8493,8270,Calibrated radiocarbon years BP,LILIACEAE,1,0.206185567,209,RUPPERT1
Silver Lake,40.35,-83.8,,,2170,Radiocarbon years BP,LILIACEAE,1,0.4,260,SILVEROH
Silver Lake,40.35,-83.8,,,4593,Radiocarbon years BP,LILIACEAE,2,0.598802395,400,SILVEROH
Silver Lake,40.35,-83.8,,,6096,Radiocarbon years BP,LILIACEAE,1,0.25,520,SILVEROH
Silver Lake,40.35,-83.8,,,14523,Radiocarbon years BP,LILIACEAE,2,1.941747573,720,SILVEROH
Silver Lake,41.251389,-74.986944,0,18,9,Calibrated Radiocarbon Years BP (Blois),LILIACEAE,1,0.343642612,5.5,SILVERPA
Tangle Lakes,63.029444,-146.063333,,,4263,Radiocarbon years BP,LILIACEAE,1,0.306748466,470,TANGLE
Steel Lake,46.973155,-94.68138,6167,6649,6401,Calibrated radiocarbon years BP,LILIACEAE,2,0.27700831,610,STEELMN
Steel Lake,46.973155,-94.68138,8077,9139,8520,Calibrated radiocarbon years BP,LILIACEAE,1,0.140252454,795,STEELMN
