SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Three Pines Bog,47,-80.116667,,,1347,Radiocarbon years BP,JUGLANSX,1,0.253807107,90,3PINES
Lac Ã  l'Ange,47.481667,-70.684722,,,8134,Radiocarbon years BP,JUGLANSX,1,0.145560408,450,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,8604,Radiocarbon years BP,JUGLANSX,1,0.230946882,465,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,9294,Radiocarbon years BP,JUGLANSX,1,0.137174211,487,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,9356,Radiocarbon years BP,JUGLANSX,1,0.125313283,489,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,9388,Radiocarbon years BP,JUGLANSX,1,0.133155792,490,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,10710,Radiocarbon years BP,JUGLANSX,1,0.23255814,504,ANGE
Lac Ã  l'Ange,47.481667,-70.684722,,,20895,Radiocarbon years BP,JUGLANSX,1,0.36101083,565,ANGE
Lac Caribou,48.197778,-64.94,,,800,Radiocarbon years BP,JUGLANSX,3,0.548446069,20,CARIB
Lac Caribou,48.197778,-64.94,,,2000,Radiocarbon years BP,JUGLANSX,1,0.222222222,50,CARIB
Lac Caribou,48.197778,-64.94,,,11837,Radiocarbon years BP,JUGLANSX,1,0.177304965,360,CARIB
Lac CÃ´tÃ©,48.966944,-65.95,,,2720,Radiocarbon years BP,JUGLANSX,1,0.171526587,70,COT
Lac CÃ´tÃ©,48.966944,-65.95,,,4274,Radiocarbon years BP,JUGLANSX,1,0.154320988,110,COT
Lac CÃ´tÃ©,48.966944,-65.95,,,6177,Radiocarbon years BP,JUGLANSX,1,0.143061516,159,COT
Lac CÃ´tÃ©,48.966944,-65.95,,,7188,Radiocarbon years BP,JUGLANSX,1,0.221238938,185,COT
Cranberry Lake,44.1,-78.1,,,6950,Radiocarbon years BP,JUGLANSX,1,0.5,730,CRANBER
Crawford Lake,43.5,-79.83,,,9,Varve years BP,JUGLANSX,7,0.869565217,30,CRAWFORD
Crawford Lake,43.5,-79.83,,,19,Varve years BP,JUGLANSX,8,0.934579439,40,CRAWFORD
Crawford Lake,43.5,-79.83,,,29,Varve years BP,JUGLANSX,6,0.831024931,50,CRAWFORD
Crawford Lake,43.5,-79.83,,,39,Varve years BP,JUGLANSX,9,1.272984441,60,CRAWFORD
Crawford Lake,43.5,-79.83,,,54,Varve years BP,JUGLANSX,2,0.289435601,75,CRAWFORD
Crawford Lake,43.5,-79.83,,,59,Varve years BP,JUGLANSX,2,0.44345898,80,CRAWFORD
Crawford Lake,43.5,-79.83,,,64,Varve years BP,JUGLANSX,6,0.918836141,85,CRAWFORD
Crawford Lake,43.5,-79.83,,,79,Varve years BP,JUGLANSX,5,0.830564784,100,CRAWFORD
Crawford Lake,43.5,-79.83,,,84,Varve years BP,JUGLANSX,3,0.539568345,105,CRAWFORD
Crawford Lake,43.5,-79.83,,,89,Varve years BP,JUGLANSX,6,1.149425287,110,CRAWFORD
Crawford Lake,43.5,-79.83,,,139,Varve years BP,JUGLANSX,2,0.440528634,160,CRAWFORD
Crawford Lake,43.5,-79.83,,,169,Varve years BP,JUGLANSX,2,0.461893764,190,CRAWFORD
Crawford Lake,43.5,-79.83,,,189,Varve years BP,JUGLANSX,4,0.892857143,210,CRAWFORD
Crawford Lake,43.5,-79.83,,,249,Varve years BP,JUGLANSX,3,0.657894737,270,CRAWFORD
Crawford Lake,43.5,-79.83,,,279,Varve years BP,JUGLANSX,2,0.403225806,300,CRAWFORD
Crawford Lake,43.5,-79.83,,,289,Varve years BP,JUGLANSX,5,1.138952164,310,CRAWFORD
Crawford Lake,43.5,-79.83,,,309,Varve years BP,JUGLANSX,2,0.462962963,330,CRAWFORD
Crawford Lake,43.5,-79.83,,,329,Varve years BP,JUGLANSX,4,0.865800866,350,CRAWFORD
Crawford Lake,43.5,-79.83,,,389,Varve years BP,JUGLANSX,3,0.705882353,410,CRAWFORD
Crawford Lake,43.5,-79.83,,,409,Varve years BP,JUGLANSX,2,0.473933649,430,CRAWFORD
Crawford Lake,43.5,-79.83,,,429,Varve years BP,JUGLANSX,2,0.46728972,450,CRAWFORD
Crawford Lake,43.5,-79.83,,,449,Varve years BP,JUGLANSX,3,0.660792952,470,CRAWFORD
Crawford Lake,43.5,-79.83,,,489,Varve years BP,JUGLANSX,4,0.915331808,510,CRAWFORD
Crawford Lake,43.5,-79.83,,,509,Varve years BP,JUGLANSX,1,0.254452926,530,CRAWFORD
Crawford Lake,43.5,-79.83,,,519,Varve years BP,JUGLANSX,7,1.724137931,540,CRAWFORD
Crawford Lake,43.5,-79.83,,,529,Varve years BP,JUGLANSX,4,0.911161731,550,CRAWFORD
Crawford Lake,43.5,-79.83,,,539,Varve years BP,JUGLANSX,8,1.781737194,560,CRAWFORD
Crawford Lake,43.5,-79.83,,,549,Varve years BP,JUGLANSX,7,1.772151899,570,CRAWFORD
Crawford Lake,43.5,-79.83,,,559,Varve years BP,JUGLANSX,6,1.339285714,580,CRAWFORD
Crawford Lake,43.5,-79.83,,,569,Varve years BP,JUGLANSX,3,0.684931507,590,CRAWFORD
Crawford Lake,43.5,-79.83,,,579,Varve years BP,JUGLANSX,8,1.639344262,600,CRAWFORD
Crawford Lake,43.5,-79.83,,,665,Varve years BP,JUGLANSX,11,2.682926829,686,CRAWFORD
Crawford Lake,43.5,-79.83,,,689,Varve years BP,JUGLANSX,8,1.937046005,710,CRAWFORD
Crawford Lake,43.5,-79.83,,,710,Varve years BP,JUGLANSX,8,1.822323462,731,CRAWFORD
Crawford Lake,43.5,-79.83,,,737,Varve years BP,JUGLANSX,4,0.911161731,758,CRAWFORD
Crawford Lake,43.5,-79.83,,,755,Varve years BP,JUGLANSX,2,0.487804878,776,CRAWFORD
Crawford Lake,43.5,-79.83,,,809,Varve years BP,JUGLANSX,6,1.435406699,830,CRAWFORD
Crawford Lake,43.5,-79.83,,,833,Varve years BP,JUGLANSX,5,1.146788991,854,CRAWFORD
Crawford Lake,43.5,-79.83,,,969,Varve years BP,JUGLANSX,8,1.886792453,990,CRAWFORD
Crawford Lake,43.5,-79.83,,,991,Varve years BP,JUGLANSX,17,3.811659193,1012,CRAWFORD
Crawford Lake,43.5,-79.83,,,9,Varve years BP,JUGLANSX,7,0.869565217,30,CRAWFORD
Crawford Lake,43.5,-79.83,,,19,Varve years BP,JUGLANSX,8,0.934579439,40,CRAWFORD
Crawford Lake,43.5,-79.83,,,29,Varve years BP,JUGLANSX,6,0.831024931,50,CRAWFORD
Crawford Lake,43.5,-79.83,,,39,Varve years BP,JUGLANSX,9,1.272984441,60,CRAWFORD
Crawford Lake,43.5,-79.83,,,79,Varve years BP,JUGLANSX,5,0.830564784,100,CRAWFORD
Crawford Lake,43.5,-79.83,,,139,Varve years BP,JUGLANSX,2,0.440528634,160,CRAWFORD
Crawford Lake,43.5,-79.83,,,169,Varve years BP,JUGLANSX,2,0.461893764,190,CRAWFORD
