SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Baseball Bog,47.23,-79.78,,,1965,Radiocarbon years BP,POPULUS,1,0.460829493,70,BASEBALL
Baseball Bog,47.23,-79.78,,,7111,Radiocarbon years BP,POPULUS,1,0.458715596,230,BASEBALL
Baseball Bog,47.23,-79.78,,,7830,Radiocarbon years BP,POPULUS,1,0.438596491,260,BASEBALL
Baseball Bog,47.23,-79.78,,,8549,Radiocarbon years BP,POPULUS,2,0.873362445,290,BASEBALL
Baseball Bog,47.23,-79.78,,,8789,Radiocarbon years BP,POPULUS,2,0.829875519,300,BASEBALL
Baseball Bog,47.23,-79.78,,,9268,Radiocarbon years BP,POPULUS,3,1.293103448,320,BASEBALL
Baseball Bog,47.23,-79.78,,,9508,Radiocarbon years BP,POPULUS,2,0.892857143,330,BASEBALL
Baseball Bog,47.23,-79.78,,,9628,Radiocarbon years BP,POPULUS,5,2.314814815,335,BASEBALL
Baseball Bog,47.23,-79.78,,,9748,Radiocarbon years BP,POPULUS,2,0.862068966,340,BASEBALL
Baseball Bog,47.23,-79.78,,,9868,Radiocarbon years BP,POPULUS,4,1.860465116,345,BASEBALL
Baseball Bog,47.23,-79.78,,,9988,Radiocarbon years BP,POPULUS,18,7.5,350,BASEBALL
Baseball Bog,47.23,-79.78,,,10107,Radiocarbon years BP,POPULUS,24,10.61946903,355,BASEBALL
Baseball Bog,47.23,-79.78,,,10467,Radiocarbon years BP,POPULUS,9,7.826086957,370,BASEBALL
Caribou Hill,55.666667,-63.25,,,1428,Radiocarbon years BP,POPULUS,1,0.235294118,630,CARIBOU
Caribou Hill,55.666667,-63.25,,,1906,Radiocarbon years BP,POPULUS,1,0.241545894,650,CARIBOU
Caribou Hill,55.666667,-63.25,,,2666,Radiocarbon years BP,POPULUS,1,0.24691358,680,CARIBOU
Caribou Hill,55.666667,-63.25,,,5326,Radiocarbon years BP,POPULUS,2,0.514138817,850,CARIBOU
Chase Pond,45.651389,-60.675,,,9389,Radiocarbon years BP,POPULUS,2,0.486618005,479,CHASE
Chase Pond,45.651389,-60.675,,,9471,Radiocarbon years BP,POPULUS,1,0.253807107,485,CHASE
Devon Island Glacier,75.35,-82.5,,,240,Radiocarbon years BP,POPULUS,1,2.43902439,6970,DEVON4
Devon Island Glacier,75.35,-82.5,,,249,Radiocarbon years BP,POPULUS,1,0.621118012,7110,DEVON4
Devon Island Glacier,75.35,-82.5,,,260,Radiocarbon years BP,POPULUS,1,3.125,7270,DEVON4
Devon Island Glacier,75.35,-82.5,,,347,Radiocarbon years BP,POPULUS,1,4,8610,DEVON4
Devon Island Glacier,75.35,-82.5,,,574,Radiocarbon years BP,POPULUS,1,4.166666667,12190,DEVON4
Devon Island Glacier,75.35,-82.5,,,588,Radiocarbon years BP,POPULUS,1,0.476190476,12340,DEVON4
Devon Island Glacier,75.35,-82.5,,,602,Radiocarbon years BP,POPULUS,1,0.492610837,12490,DEVON4
Devon Island Glacier,75.35,-82.5,,,616,Radiocarbon years BP,POPULUS,1,1.960784314,12640,DEVON4
Devon Island Glacier,75.35,-82.5,,,755,Radiocarbon years BP,POPULUS,2,1.724137931,14140,DEVON4
Devon Island Glacier,75.35,-82.5,,,783,Radiocarbon years BP,POPULUS,1,1.333333333,14440,DEVON4
Devon Island Glacier,75.35,-82.5,,,1063,Radiocarbon years BP,POPULUS,2,2.298850575,16830,DEVON4
Devon Island Glacier,75.35,-82.5,,,1541,Radiocarbon years BP,POPULUS,1,0.840336134,20180,DEVON4
Devon Island Glacier,75.35,-82.5,,,2596,Radiocarbon years BP,POPULUS,1,0.689655172,24050,DEVON4
Devon Island Glacier,75.35,-82.5,,,3360,Radiocarbon years BP,POPULUS,1,0.34965035,25850,DEVON4
Devon Island Glacier,75.35,-82.5,,,3520,Radiocarbon years BP,POPULUS,1,0.970873786,26150,DEVON4
Devon Island Glacier,75.35,-82.5,,,3680,Radiocarbon years BP,POPULUS,1,0.840336134,26450,DEVON4
Devon Island Glacier,75.35,-82.5,,,3760,Radiocarbon years BP,POPULUS,1,1.538461538,26600,DEVON4
Saint-Gabriel,46.275833,-73.475833,,,286,Radiocarbon years BP,POPULUS,1,0.189035917,15,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,3348,Radiocarbon years BP,POPULUS,2,0.341296928,425,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,4089,Radiocarbon years BP,POPULUS,1,0.166389351,515,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,6344,Radiocarbon years BP,POPULUS,1,0.158982512,600,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7008,Radiocarbon years BP,POPULUS,1,0.143061516,625,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7406,Radiocarbon years BP,POPULUS,2,0.366300366,640,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7621,Radiocarbon years BP,POPULUS,2,0.345423143,650,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7686,Radiocarbon years BP,POPULUS,5,0.892857143,660,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7752,Radiocarbon years BP,POPULUS,4,0.713012478,670,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7785,Radiocarbon years BP,POPULUS,11,1.500682128,675,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7850,Radiocarbon years BP,POPULUS,12,1.449275362,685,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7883,Radiocarbon years BP,POPULUS,24,3.260869565,690,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,7915,Radiocarbon years BP,POPULUS,13,2.090032154,695,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,8072,Radiocarbon years BP,POPULUS,21,2.362204724,705,GABRIEL
Saint-Gabriel,46.275833,-73.475833,,,8717,Radiocarbon years BP,POPULUS,3,0.416088766,720,GABRIEL
Lac Ã  St-Germain,45.945833,-74.370833,,,9276,Radiocarbon years BP,POPULUS,2,0.297619048,600,GER
Lac Ã  St-Germain,45.945833,-74.370833,,,9854,Radiocarbon years BP,POPULUS,4,0.709219858,650,GER
Lac Ã  St-Germain,45.945833,-74.370833,,,9889,Radiocarbon years BP,POPULUS,1,0.204918033,653,GER
Lac Ã  St-Germain,45.945833,-74.370833,,,9924,Radiocarbon years BP,POPULUS,2,0.315955766,656,GER
Lac Ã  St-Germain,45.945833,-74.370833,,,9936,Radiocarbon years BP,POPULUS,4,0.941176471,657,GER
Lac Ã  St-Germain,45.945833,-74.370833,,,9947,Radiocarbon years BP,POPULUS,2,0.31152648,658,GER
Lac Ã  St-Germain,45.945833,-74.370833,,,10024,Radiocarbon years BP,POPULUS,3,0.356718193,665,GER
Lac Ã  St-Germain,45.945833,-74.370833,,,10073,Radiocarbon years BP,POPULUS,2,0.389863548,670,GER
