SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Buckbean Bog,49.11905,-119.68305,8304.0,10158.0,9214.0,Calibrated radiocarbon years BP,TSUGMERT,2.0,0.4464285714285714,359.0,BUCKBOG
Buckbean Bog,49.11905,-119.68305,8827.0,10570.0,9873.0,Calibrated radiocarbon years BP,TSUGMERT,2.0,0.5063291139240507,369.0,BUCKBOG
Testalinden Lake,49.119730000000004,-119.67689999999999,-23.0,937.0,284.0,Calibrated radiocarbon years BP,TSUGMERT,3.0,0.9523809523809524,5.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,1548.0,3832.0,2643.0,Calibrated radiocarbon years BP,TSUGMERT,1.0,0.33112582781456956,40.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,2179.0,4439.0,3324.0,Calibrated radiocarbon years BP,TSUGMERT,2.0,0.5847953216374269,50.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,3548.0,5493.0,4639.0,Calibrated radiocarbon years BP,TSUGMERT,1.0,0.2652519893899204,70.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,3975.0,5705.0,4959.0,Calibrated radiocarbon years BP,TSUGMERT,1.0,0.29069767441860467,75.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,4425.0,5913.0,5291.0,Calibrated radiocarbon years BP,TSUGMERT,2.0,0.5571030640668524,80.0,TESTALIN
Top Lake,54.47601,-130.94489499999997,14465.0,15191.0,14847.0,Calibrated radiocarbon years BP,TSUGMERT,3.0,3.1914893617021276,605.0,TOPLAKE
Top Lake,54.47601,-130.94489499999997,14527.0,15479.0,14996.0,Calibrated radiocarbon years BP,TSUGMERT,5.0,7.352941176470589,615.0,TOPLAKE
Top Lake,54.47601,-130.94489499999997,14608.0,16254.0,15277.0,Calibrated radiocarbon years BP,TSUGMERT,5.0,6.097560975609756,634.0,TOPLAKE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,-29.0,-23.0,-26.0,Calibrated radiocarbon years BP,TSUGMERT,3.0,1.0204081632653061,0.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,-23.0,285.0,78.0,Calibrated radiocarbon years BP,TSUGMERT,4.0,1.3333333333333335,5.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,-18.0,596.0,182.0,Calibrated radiocarbon years BP,TSUGMERT,6.0,2.0,10.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,29.0,710.0,291.0,Calibrated radiocarbon years BP,TSUGMERT,10.0,3.278688524590164,15.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,56.0,908.0,402.0,Calibrated radiocarbon years BP,TSUGMERT,6.0,1.9801980198019802,20.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,138.0,1023.0,514.0,Calibrated radiocarbon years BP,TSUGMERT,3.0,0.9933774834437087,25.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,185.0,1220.0,627.0,Calibrated radiocarbon years BP,TSUGMERT,3.0,1.0101010101010102,30.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,275.0,1314.0,736.0,Calibrated radiocarbon years BP,TSUGMERT,7.0,2.380952380952381,35.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,439.0,1536.0,954.0,Calibrated radiocarbon years BP,TSUGMERT,6.0,1.9867549668874174,45.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,627.0,1738.0,1173.0,Calibrated radiocarbon years BP,TSUGMERT,8.0,2.684563758389262,55.0,FISHBLUE
Fishblue (Blue) Lake,49.992745,-121.49261999999999,913.0,2032.0,1507.0,Calibrated radiocarbon years BP,TSUGMERT,7.0,2.413793103448276,70.0,FISHBLUE
