SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Antelope Playa,43.5,-105.45,,,0,Radiocarbon years BP,CACTACEAE,2,1.041666667,0,ANTELOPE
Antelope Playa,43.5,-105.45,,,3872,Radiocarbon years BP,CACTACEAE,1,0.561797753,80,ANTELOPE
Cottonwood Lake,44.835435,-99.90806,,,3046,Radiocarbon years BP,CACTACEAE,1,0.158478605,496,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,3459,Radiocarbon years BP,CACTACEAE,3,0.561272217,512,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,3666,Radiocarbon years BP,CACTACEAE,1,0.263157895,520,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,3873,Radiocarbon years BP,CACTACEAE,1,0.29455081,528,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,4287,Radiocarbon years BP,CACTACEAE,11.5,4.431599229,544,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,7693,Radiocarbon years BP,CACTACEAE,4.5,1.086956522,560,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,7864,Radiocarbon years BP,CACTACEAE,8.5,2.260638298,568,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,8023,Radiocarbon years BP,CACTACEAE,2,0.59084195,576,COTTONWD
Cottonwood Lake,44.835435,-99.90806,,,8206,Radiocarbon years BP,CACTACEAE,3,0.526777875,586,COTTONWD
Swan Lake,28.04246,-97.171305,66,900,324,Radiocarbon years BP,CACTACEAE,1,0.709219858,56,SWANTX
Swan Lake,28.04246,-97.171305,5229,5808,5545,Radiocarbon years BP,CACTACEAE,2,0.632911392,402,SWANTX
Swan Lake,28.04246,-97.171305,5296,5844,5601,Radiocarbon years BP,CACTACEAE,1,0.316455696,408,SWANTX
Swan Lake,28.04246,-97.171305,5878,6334,6079,Radiocarbon years BP,CACTACEAE,6,2.678571429,452,SWANTX
Swan Lake,28.04246,-97.171305,6218,6888,6555,Radiocarbon years BP,CACTACEAE,1,0.395256917,481,SWANTX
Swan Lake,28.04246,-97.171305,6883,7352,7113,Radiocarbon years BP,CACTACEAE,1,0.480769231,525,SWANTX
