SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Perch Lake,46.03,-77.34,7971,9213,8585,Calibrated radiocarbon years BP,TAXODIUM,1,0.266666667,495.5,PERCHON
Mansell Pond,45.041667,-68.733333,,,836,Radiocarbon years BP,TAXODIUM,1,0.080482897,766,MANSELL
Mud Lake (US:Florida),29.3,-81.866667,,,0,Radiocarbon years BP,TAXODIUM,12,3.571428571,40,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,120,Radiocarbon years BP,TAXODIUM,12,3.592814371,45,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,600,Radiocarbon years BP,TAXODIUM,36,11.21495327,65,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,1080,Radiocarbon years BP,TAXODIUM,24,7.619047619,85,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,1680,Radiocarbon years BP,TAXODIUM,42,13.125,110,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,2040,Radiocarbon years BP,TAXODIUM,18,5.769230769,125,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,2546,Radiocarbon years BP,TAXODIUM,60,17.69911504,145,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,2944,Radiocarbon years BP,TAXODIUM,36,10.81081081,160,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,3476,Radiocarbon years BP,TAXODIUM,3,0.81300813,180,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,4007,Radiocarbon years BP,TAXODIUM,3,0.591715976,200,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,5070,Radiocarbon years BP,TAXODIUM,6,1.226993865,240,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,5238,Radiocarbon years BP,TAXODIUM,3,0.452488688,250,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,5323,Radiocarbon years BP,TAXODIUM,3,0.469483568,255,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,5575,Radiocarbon years BP,TAXODIUM,3,0.462962963,270,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,5912,Radiocarbon years BP,TAXODIUM,6,0.907715582,290,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,6249,Radiocarbon years BP,TAXODIUM,12,1.739130435,310,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,6586,Radiocarbon years BP,TAXODIUM,12,1.716738197,330,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,6922,Radiocarbon years BP,TAXODIUM,6,0.787401575,350,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,7259,Radiocarbon years BP,TAXODIUM,6,0.790513834,370,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,7596,Radiocarbon years BP,TAXODIUM,6,0.751879699,390,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,7848,Radiocarbon years BP,TAXODIUM,6,0.724637681,405,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,8101,Radiocarbon years BP,TAXODIUM,6,0.751879699,420,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,8354,Radiocarbon years BP,TAXODIUM,3,0.334448161,435,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,8606,Radiocarbon years BP,TAXODIUM,6,0.711743772,450,MUDLAKE
Mud Lake (US:Florida),29.3,-81.866667,,,8859,Radiocarbon years BP,TAXODIUM,3,0.411522634,465,MUDLAKE
Lake Tulane,27.583333,-81.5,,,-34,Radiocarbon years BP,TAXODIUM,4,0.8492569,2267,TULANE
