SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Three Pines Bog,47,-80.116667,,,897,Radiocarbon years BP,PLATANUS,1,0.253807107,70,3PINES
Three Pines Bog,47,-80.116667,,,2472,Radiocarbon years BP,PLATANUS,1,0.273972603,140,3PINES
Three Pines Bog,47,-80.116667,,,3371,Radiocarbon years BP,PLATANUS,1,0.245700246,180,3PINES
Three Pines Bog,47,-80.116667,,,3717,Radiocarbon years BP,PLATANUS,1,0.242130751,200,3PINES
Three Pines Bog,47,-80.116667,,,4427,Radiocarbon years BP,PLATANUS,1,0.283286119,250,3PINES
Humber Pond 5,43.64,-79.49,,,-25,Radiocarbon years BP,PLATANUS,3,0.983606557,1,HUMBER5
Humber Pond 5,43.64,-79.49,,,524,Radiocarbon years BP,PLATANUS,3,0.763358779,120,HUMBER5
Humber Pond 5,43.64,-79.49,,,616,Radiocarbon years BP,PLATANUS,1,0.264550265,140,HUMBER5
Humber Pond 5,43.64,-79.49,,,893,Radiocarbon years BP,PLATANUS,2,0.62305296,200,HUMBER5
Humber Pond 5,43.64,-79.49,,,1169,Radiocarbon years BP,PLATANUS,1,0.346020761,260,HUMBER5
Humber Pond 5,43.64,-79.49,,,1377,Radiocarbon years BP,PLATANUS,4,0.873362445,305,HUMBER5
Humber Pond 5,43.64,-79.49,,,1539,Radiocarbon years BP,PLATANUS,4,0.961538462,340,HUMBER5
Humber Pond 5,43.64,-79.49,,,1723,Radiocarbon years BP,PLATANUS,3,0.559701493,380,HUMBER5
Humber Pond 5,43.64,-79.49,,,2026,Radiocarbon years BP,PLATANUS,1,0.195694716,460,HUMBER5
Humber Pond 5,43.64,-79.49,,,2747,Radiocarbon years BP,PLATANUS,1,0.132978723,660,HUMBER5
Humber Pond 5,43.64,-79.49,,,2891,Radiocarbon years BP,PLATANUS,2,0.632911392,700,HUMBER5
Humber Pond 5,43.64,-79.49,,,3035,Radiocarbon years BP,PLATANUS,1,0.442477876,740,HUMBER5
Humber Pond 5,43.64,-79.49,,,3293,Radiocarbon years BP,PLATANUS,1,0.432900433,820,HUMBER5
Humber Pond 5,43.64,-79.49,,,3548,Radiocarbon years BP,PLATANUS,1,0.425531915,940,HUMBER5
Humber Pond 5,43.64,-79.49,,,3718,Radiocarbon years BP,PLATANUS,1,0.406504065,1020,HUMBER5
Humber Pond 5,43.64,-79.49,,,3803,Radiocarbon years BP,PLATANUS,1,0.307692308,1060,HUMBER5
Humber Pond 5,43.64,-79.49,,,3889,Radiocarbon years BP,PLATANUS,2,0.591715976,1100,HUMBER5
Lake GB2,56.1,-75.283333,,,1417,Radiocarbon years BP,PLATANUS,1,0.168918919,28,LAKEGB2
Lake GB2,56.1,-75.283333,,,5047,Radiocarbon years BP,PLATANUS,1,0.144092219,195,LAKEGB2
Lake Six,48.4,-81.316667,,,23,Radiocarbon years BP,PLATANUS,1,0.20242915,1,LAKESIX
Lake Six,48.4,-81.316667,,,1147,Radiocarbon years BP,PLATANUS,2,0.46728972,50,LAKESIX
Lake Six,48.4,-81.316667,,,1836,Radiocarbon years BP,PLATANUS,2,0.419287212,80,LAKESIX
Lake Six,48.4,-81.316667,,,7548,Radiocarbon years BP,PLATANUS,1,0.23255814,316,LAKESIX
McCarston's Lake,45.05,-80.09,,,92,Radiocarbon years BP,PLATANUS,1,0.333333333,80,MCCAR
McCarston's Lake,45.05,-80.09,,,132,Radiocarbon years BP,PLATANUS,2,0.666666667,90,MCCAR
McCarston's Lake,45.05,-80.09,,,326,Radiocarbon years BP,PLATANUS,2,0.653594771,120,MCCAR
McCarston's Lake,45.05,-80.09,,,585,Radiocarbon years BP,PLATANUS,1,0.326797386,160,MCCAR
McCarston's Lake,45.05,-80.09,,,844,Radiocarbon years BP,PLATANUS,1,0.332225914,200,MCCAR
McCarston's Lake,45.05,-80.09,,,973,Radiocarbon years BP,PLATANUS,1,0.333333333,220,MCCAR
McCarston's Lake,45.05,-80.09,,,1123,Radiocarbon years BP,PLATANUS,1,0.327868852,240,MCCAR
McCarston's Lake,45.05,-80.09,,,1336,Radiocarbon years BP,PLATANUS,4,1.328903654,260,MCCAR
McCarston's Lake,45.05,-80.09,,,1973,Radiocarbon years BP,PLATANUS,1,0.334448161,320,MCCAR
McCarston's Lake,45.05,-80.09,,,2398,Radiocarbon years BP,PLATANUS,2,0.666666667,360,MCCAR
McCarston's Lake,45.05,-80.09,,,2611,Radiocarbon years BP,PLATANUS,1,0.333333333,380,MCCAR
McCarston's Lake,45.05,-80.09,,,3036,Radiocarbon years BP,PLATANUS,1,0.332225914,420,MCCAR
McCarston's Lake,45.05,-80.09,,,3249,Radiocarbon years BP,PLATANUS,4,1.302931596,440,MCCAR
McCarston's Lake,45.05,-80.09,,,3461,Radiocarbon years BP,PLATANUS,1,0.338983051,460,MCCAR
McCarston's Lake,45.05,-80.09,,,4524,Radiocarbon years BP,PLATANUS,1,0.328947368,560,MCCAR
McCarston's Lake,45.05,-80.09,,,5162,Radiocarbon years BP,PLATANUS,1,0.333333333,620,MCCAR
McCarston's Lake,45.05,-80.09,,,5374,Radiocarbon years BP,PLATANUS,1,0.327868852,640,MCCAR
McCarston's Lake,45.05,-80.09,,,5587,Radiocarbon years BP,PLATANUS,1,0.333333333,660,MCCAR
McCarston's Lake,45.05,-80.09,,,5800,Radiocarbon years BP,PLATANUS,1,0.333333333,680,MCCAR
McCarston's Lake,45.05,-80.09,,,6225,Radiocarbon years BP,PLATANUS,4,1.333333333,720,MCCAR
McCarston's Lake,45.05,-80.09,,,6650,Radiocarbon years BP,PLATANUS,3,1,760,MCCAR
McCarston's Lake,45.05,-80.09,,,6862,Radiocarbon years BP,PLATANUS,1,0.330033003,780,MCCAR
