SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Three Pines Bog,47,-80.116667,,,5421,Radiocarbon years BP,ASTERX,1,0.236406619,320,3PINES
Axe Lake,45.38,-79.51,,,-17,Radiocarbon years BP,ASTERX,1,0.416666667,1,AXELAKE
Axe Lake,45.38,-79.51,,,228,Radiocarbon years BP,ASTERX,1,0.432900433,20,AXELAKE
Axe Lake,45.38,-79.51,,,743,Radiocarbon years BP,ASTERX,2,0.961538462,60,AXELAKE
Axe Lake,45.38,-79.51,,,1259,Radiocarbon years BP,ASTERX,1,0.480769231,100,AXELAKE
Axe Lake,45.38,-79.51,,,2290,Radiocarbon years BP,ASTERX,1,0.495049505,180,AXELAKE
Axe Lake,45.38,-79.51,,,8391,Radiocarbon years BP,ASTERX,1,0.485436893,600,AXELAKE
Axe Lake,45.38,-79.51,,,9144,Radiocarbon years BP,ASTERX,1,0.432900433,660,AXELAKE
Axe Lake,45.38,-79.51,,,9394,Radiocarbon years BP,ASTERX,1,0.476190476,680,AXELAKE
Axe Lake,45.38,-79.51,,,9645,Radiocarbon years BP,ASTERX,2,0.619195046,700,AXELAKE
Axe Lake,45.38,-79.51,,,9896,Radiocarbon years BP,ASTERX,4,1.360544218,720,AXELAKE
Beach Lake,65.216667,-127.05,,,2419,Radiocarbon years BP,ASTERX,1,0.294985251,85,BEACH
Bell's Lake,65.016667,-127.483333,,,8533,Radiocarbon years BP,ASTERX,2,0.642054575,390,BELLS
Bell's Lake,65.016667,-127.483333,,,9079,Radiocarbon years BP,ASTERX,1,0.238663484,397.5,BELLS
Bell's Lake,65.016667,-127.483333,,,10095,Radiocarbon years BP,ASTERX,1,0.238948626,405,BELLS
Bell's Lake,65.016667,-127.483333,,,10772,Radiocarbon years BP,ASTERX,2,0.500625782,410,BELLS
Bell's Lake,65.016667,-127.483333,,,11449,Radiocarbon years BP,ASTERX,7,3.398058252,415,BELLS
Brophy Ditch,43.22,-81.73,,,-6,Radiocarbon years BP,ASTERX,9,4.245283019,1,BROPHY
Brophy Ditch,43.22,-81.73,,,276,Radiocarbon years BP,ASTERX,1,0.609756098,10,BROPHY
Brophy Ditch,43.22,-81.73,,,666,Radiocarbon years BP,ASTERX,2,1.418439716,20,BROPHY
Brophy Ditch,43.22,-81.73,,,1056,Radiocarbon years BP,ASTERX,2,1.176470588,30,BROPHY
Brophy Ditch,43.22,-81.73,,,1447,Radiocarbon years BP,ASTERX,2,1.257861635,40,BROPHY
Brophy Ditch,43.22,-81.73,,,1837,Radiocarbon years BP,ASTERX,1,0.909090909,50,BROPHY
Brophy Ditch,43.22,-81.73,,,2813,Radiocarbon years BP,ASTERX,6,1.666666667,75,BROPHY
Brophy Ditch,43.22,-81.73,,,3008,Radiocarbon years BP,ASTERX,1,0.280898876,80,BROPHY
Brophy Ditch,43.22,-81.73,,,3984,Radiocarbon years BP,ASTERX,1,0.303030303,105,BROPHY
Brophy Ditch,43.22,-81.73,,,4375,Radiocarbon years BP,ASTERX,1,0.309597523,115,BROPHY
Tourbi̬re Caribou,47.639722,-71.235833,,,3601,Radiocarbon years BP,ASTERX,3,0.505050505,175,CAR
Tourbi̬re Caribou,47.639722,-71.235833,,,4509,Radiocarbon years BP,ASTERX,1,0.211864407,200,CAR
Tourbi̬re Caribou,47.639722,-71.235833,,,4873,Radiocarbon years BP,ASTERX,1,0.20242915,210,CAR
Tourbi̬re Caribou,47.639722,-71.235833,,,5236,Radiocarbon years BP,ASTERX,7,0.858895706,220,CAR
Tourbi̬re Caribou,47.639722,-71.235833,,,5417,Radiocarbon years BP,ASTERX,5,0.787401575,225,CAR
Tourbi̬re Caribou,47.639722,-71.235833,,,5781,Radiocarbon years BP,ASTERX,7,1.013024602,235,CAR
Tourbi̬re Caribou,47.639722,-71.235833,,,5962,Radiocarbon years BP,ASTERX,4,1.007556675,240,CAR
Tourbi̬re Caribou,47.639722,-71.235833,,,6144,Radiocarbon years BP,ASTERX,2,0.34904014,245,CAR
Tourbi̬re Caribou,47.639722,-71.235833,,,6325,Radiocarbon years BP,ASTERX,3,0.575815739,250,CAR
Caribou Hill,55.666667,-63.25,,,0,Radiocarbon years BP,ASTERX,2,0.481927711,580,CARIBOU
Caribou Hill,55.666667,-63.25,,,305,Radiocarbon years BP,ASTERX,4,1.234567901,590,CARIBOU
