SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Hanging Lake,68.383333,-138.383333,,,30738,Radiocarbon years BP,POLEMONI,1,0.281690141,362,HANGING
Lateral Pond,65.942222,-135.514167,,,2740,Radiocarbon years BP,POLEMONI,1,0.032916392,52,LATPOND
Lateral Pond,65.942222,-135.514167,,,10531,Radiocarbon years BP,POLEMONI,1,0.030432136,172,LATPOND
Lateral Pond,65.942222,-135.514167,,,11123,Radiocarbon years BP,POLEMONI,1,0.058072009,180,LATPOND
Lateral Pond,65.942222,-135.514167,,,11422,Radiocarbon years BP,POLEMONI,6,0.466200466,184,LATPOND
Lateral Pond,65.942222,-135.514167,,,11573,Radiocarbon years BP,POLEMONI,4,0.710479574,186,LATPOND
Lateral Pond,65.942222,-135.514167,,,15284,Radiocarbon years BP,POLEMONI,2,0.371057514,282,LATPOND
Lateral Pond,65.942222,-135.514167,,,15302,Radiocarbon years BP,POLEMONI,2,0.37593985,284,LATPOND
Lateral Pond,65.942222,-135.514167,,,15338,Radiocarbon years BP,POLEMONI,4,0.804828974,288,LATPOND
Lateral Pond,65.942222,-135.514167,,,15356,Radiocarbon years BP,POLEMONI,1,0.296735905,290,LATPOND
Lateral Pond,65.942222,-135.514167,,,15373,Radiocarbon years BP,POLEMONI,1,0.344827586,292,LATPOND
Lateral Pond,65.942222,-135.514167,,,15391,Radiocarbon years BP,POLEMONI,4,1.423487544,294,LATPOND
Lateral Pond,65.942222,-135.514167,,,15409,Radiocarbon years BP,POLEMONI,2,0.943396226,296,LATPOND
Lateral Pond,65.942222,-135.514167,,,15427,Radiocarbon years BP,POLEMONI,3,1.315789474,298,LATPOND
Lateral Pond,65.942222,-135.514167,,,15444,Radiocarbon years BP,POLEMONI,8,3.361344538,300,LATPOND
Buckbean Bog,49.11905,-119.68305,4179,5955,5294,Calibrated radiocarbon years BP,POLEMONI,1,0.289855072,260,BUCKBOG
Battle Ground Lake,45.8,-122.491667,,,15595,Radiocarbon years BP,POLEMONI,1,0.313479624,1200,BATLGRND
Battle Ground Lake,45.8,-122.491667,,,16353,Radiocarbon years BP,POLEMONI,1,0.289017341,1260,BATLGRND
Battle Ground Lake,45.8,-122.491667,,,16606,Radiocarbon years BP,POLEMONI,2,0.566572238,1280,BATLGRND
Battle Ground Lake,45.8,-122.491667,,,17369,Radiocarbon years BP,POLEMONI,1,0.306748466,1340,BATLGRND
Battle Ground Lake,45.8,-122.491667,,,18198,Radiocarbon years BP,POLEMONI,2,0.534759358,1400,BATLGRND
Battle Ground Lake,45.8,-122.491667,,,18336,Radiocarbon years BP,POLEMONI,1,0.284090909,1410,BATLGRND
Beef Pasture,37.416667,-108.15,,,1960,Radiocarbon years BP,POLEMONI,1,0.245700246,150,BEEFPAST
Carp Lake,45.918056,-120.880556,,,20995,Radiocarbon years BP,POLEMONI,1,0.262467192,578,CARPLAKE
Dead Man Lake,36.2375,-108.951667,,,30513,Radiocarbon years BP,POLEMONI,1,0.129032258,602,DEAD5826
Floating Island Lake,44.55,-107.466667,,,3208,Radiocarbon years BP,POLEMONI,1,0.324675325,400,FLOATIL1
Floating Island Lake,44.55,-107.466667,,,4918,Radiocarbon years BP,POLEMONI,1,0.333333333,580,FLOATIL1
Floating Island Lake,44.55,-107.466667,,,9037,Radiocarbon years BP,POLEMONI,1,0.289017341,960,FLOATIL1
Glacial Lake,64.866667,-166.266667,,,1170,Radiocarbon years BP,POLEMONI,1,0.341296928,16,GLACIAL
Glacial Lake,64.866667,-166.266667,,,2123,Radiocarbon years BP,POLEMONI,1,0.321543408,106,GLACIAL
Glacial Lake,64.866667,-166.266667,,,2335,Radiocarbon years BP,POLEMONI,1,0.330033003,126,GLACIAL
Glacial Lake,64.866667,-166.266667,,,2547,Radiocarbon years BP,POLEMONI,2,0.651465798,146,GLACIAL
Glacial Lake,64.866667,-166.266667,,,2971,Radiocarbon years BP,POLEMONI,1,0.35335689,186,GLACIAL
Glacial Lake,64.866667,-166.266667,,,3607,Radiocarbon years BP,POLEMONI,1,0.347222222,246,GLACIAL
