SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Alexander Lake,53.333333,-60.583333,,,2000,Radiocarbon years BP,ALNUSX,11,4.680851064,0,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,2410,Radiocarbon years BP,ALNUSX,9,3.913043478,10,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,2821,Radiocarbon years BP,ALNUSX,32,7.804878049,20,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,3232,Radiocarbon years BP,ALNUSX,13,5.416666667,30,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,3643,Radiocarbon years BP,ALNUSX,21,6.52173913,40,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,4055,Radiocarbon years BP,ALNUSX,18,5.642633229,50,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,4226,Radiocarbon years BP,ALNUSX,17,6.227106227,60,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,4398,Radiocarbon years BP,ALNUSX,15,7.246376812,70,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,4570,Radiocarbon years BP,ALNUSX,17,6.296296296,80,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,4742,Radiocarbon years BP,ALNUSX,12,3.305785124,90,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,4914,Radiocarbon years BP,ALNUSX,13,6.19047619,100,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5085,Radiocarbon years BP,ALNUSX,19,6.462585034,110,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5257,Radiocarbon years BP,ALNUSX,16,4.637681159,120,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5429,Radiocarbon years BP,ALNUSX,23,6.100795756,130,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5601,Radiocarbon years BP,ALNUSX,12,3.75,140,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5773,Radiocarbon years BP,ALNUSX,12,3.96039604,150,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5950,Radiocarbon years BP,ALNUSX,37,16.51785714,170,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5954,Radiocarbon years BP,ALNUSX,44,15.94202899,177,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5967,Radiocarbon years BP,ALNUSX,87,37.33905579,200,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5973,Radiocarbon years BP,ALNUSX,145,49.15254237,210,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5979,Radiocarbon years BP,ALNUSX,146,55.93869732,220,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5985,Radiocarbon years BP,ALNUSX,192,82.40343348,230,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,5990,Radiocarbon years BP,ALNUSX,123,53.47826087,240,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,6000,Radiocarbon years BP,ALNUSX,67,23.84341637,250,ALEXLAKE
Alexander Lake,53.333333,-60.583333,,,6002,Radiocarbon years BP,ALNUSX,1,10,260,ALEXLAKE
Aliuk Pond,54.583333,-57.366667,,,2255,Radiocarbon years BP,ALNUSX,73,32.58928571,10,ALIUK
Aliuk Pond,54.583333,-57.366667,,,3219,Radiocarbon years BP,ALNUSX,203,50.24752475,20,ALIUK
Aliuk Pond,54.583333,-57.366667,,,4182,Radiocarbon years BP,ALNUSX,98,30.72100313,30,ALIUK
Aliuk Pond,54.583333,-57.366667,,,5146,Radiocarbon years BP,ALNUSX,86,34.12698413,40,ALIUK
Aliuk Pond,54.583333,-57.366667,,,6110,Radiocarbon years BP,ALNUSX,157,60.1532567,50,ALIUK
Aliuk Pond,54.583333,-57.366667,,,7074,Radiocarbon years BP,ALNUSX,96,41.02564103,60,ALIUK
Baird Inlet [Rock Basin Lake],78.491667,-76.78,,,8217,Radiocarbon years BP,ALNUSX,1,0.884955752,43,BAIRDIN
Baird Inlet [Rock Basin Lake],78.491667,-76.78,,,8902,Radiocarbon years BP,ALNUSX,1,1.01010101,48,BAIRDIN
Barry Lake,44.3,-77.916667,,,-17,Radiocarbon years BP,ALNUSX,17,3.519668737,1,BARRY
Barry Lake,44.3,-77.916667,,,13,Radiocarbon years BP,ALNUSX,17,2.681388013,10,BARRY
Barry Lake,44.3,-77.916667,,,47,Radiocarbon years BP,ALNUSX,20,3.521126761,20,BARRY
Barry Lake,44.3,-77.916667,,,80,Radiocarbon years BP,ALNUSX,11,2.449888641,30,BARRY
Barry Lake,44.3,-77.916667,,,113,Radiocarbon years BP,ALNUSX,18,4.035874439,40,BARRY
Barry Lake,44.3,-77.916667,,,276,Radiocarbon years BP,ALNUSX,5,1.149425287,50,BARRY
Barry Lake,44.3,-77.916667,,,568,Radiocarbon years BP,ALNUSX,4,0.909090909,60,BARRY
Barry Lake,44.3,-77.916667,,,860,Radiocarbon years BP,ALNUSX,4,0.921658986,70,BARRY
Barry Lake,44.3,-77.916667,,,1152,Radiocarbon years BP,ALNUSX,6,1.315789474,80,BARRY
Barry Lake,44.3,-77.916667,,,1443,Radiocarbon years BP,ALNUSX,7,1.639344262,90,BARRY
Barry Lake,44.3,-77.916667,,,1735,Radiocarbon years BP,ALNUSX,10,2.2172949,100,BARRY
Barry Lake,44.3,-77.916667,,,2027,Radiocarbon years BP,ALNUSX,4,0.941176471,110,BARRY
Barry Lake,44.3,-77.916667,,,2319,Radiocarbon years BP,ALNUSX,2,0.440528634,120,BARRY
Barry Lake,44.3,-77.916667,,,2611,Radiocarbon years BP,ALNUSX,3,0.72815534,130,BARRY
Barry Lake,44.3,-77.916667,,,2903,Radiocarbon years BP,ALNUSX,9,2.168674699,140,BARRY
Barry Lake,44.3,-77.916667,,,3195,Radiocarbon years BP,ALNUSX,7,1.639344262,150,BARRY
Barry Lake,44.3,-77.916667,,,3487,Radiocarbon years BP,ALNUSX,4,0.995024876,160,BARRY
Barry Lake,44.3,-77.916667,,,3778,Radiocarbon years BP,ALNUSX,6,1.445783133,170,BARRY
Barry Lake,44.3,-77.916667,,,4070,Radiocarbon years BP,ALNUSX,6,1.287553648,180,BARRY
Barry Lake,44.3,-77.916667,,,4508,Radiocarbon years BP,ALNUSX,6,1.234567901,195,BARRY
Barry Lake,44.3,-77.916667,,,4654,Radiocarbon years BP,ALNUSX,4,0.923787529,200,BARRY
Barry Lake,44.3,-77.916667,,,4893,Radiocarbon years BP,ALNUSX,4,0.801603206,210,BARRY
Barry Lake,44.3,-77.916667,,,5080,Radiocarbon years BP,ALNUSX,3,0.631578947,220,BARRY
Barry Lake,44.3,-77.916667,,,5267,Radiocarbon years BP,ALNUSX,5,1.03950104,230,BARRY
Barry Lake,44.3,-77.916667,,,5454,Radiocarbon years BP,ALNUSX,2,0.458715596,240,BARRY
Barry Lake,44.3,-77.916667,,,5641,Radiocarbon years BP,ALNUSX,6,1.421800948,250,BARRY
Barry Lake,44.3,-77.916667,,,5827,Radiocarbon years BP,ALNUSX,5,1.141552511,260,BARRY
Barry Lake,44.3,-77.916667,,,6201,Radiocarbon years BP,ALNUSX,2,0.468384075,280,BARRY
Barry Lake,44.3,-77.916667,,,6388,Radiocarbon years BP,ALNUSX,1,0.229885057,290,BARRY
Barry Lake,44.3,-77.916667,,,6575,Radiocarbon years BP,ALNUSX,1,0.187265918,300,BARRY
Barry Lake,44.3,-77.916667,,,6761,Radiocarbon years BP,ALNUSX,8,1.666666667,310,BARRY
Barry Lake,44.3,-77.916667,,,6948,Radiocarbon years BP,ALNUSX,1,0.238663484,320,BARRY
Barry Lake,44.3,-77.916667,,,7135,Radiocarbon years BP,ALNUSX,2,0.434782609,330,BARRY
Barry Lake,44.3,-77.916667,,,7322,Radiocarbon years BP,ALNUSX,5,0.959692898,340,BARRY
Barry Lake,44.3,-77.916667,,,7509,Radiocarbon years BP,ALNUSX,4,0.733944954,350,BARRY
Barry Lake,44.3,-77.916667,,,7695,Radiocarbon years BP,ALNUSX,4,0.779727096,360,BARRY
Barry Lake,44.3,-77.916667,,,7882,Radiocarbon years BP,ALNUSX,5,1.070663812,370,BARRY
Barry Lake,44.3,-77.916667,,,8069,Radiocarbon years BP,ALNUSX,3,0.627615063,380,BARRY
Barry Lake,44.3,-77.916667,,,8256,Radiocarbon years BP,ALNUSX,7,1.458333333,390,BARRY
Barry Lake,44.3,-77.916667,,,8443,Radiocarbon years BP,ALNUSX,3,0.602409639,400,BARRY
Barry Lake,44.3,-77.916667,,,8629,Radiocarbon years BP,ALNUSX,6,1.318681319,410,BARRY
Barry Lake,44.3,-77.916667,,,8816,Radiocarbon years BP,ALNUSX,5,1.157407407,420,BARRY
Barry Lake,44.3,-77.916667,,,9003,Radiocarbon years BP,ALNUSX,2,0.448430493,430,BARRY
Barry Lake,44.3,-77.916667,,,9563,Radiocarbon years BP,ALNUSX,1,0.206185567,460,BARRY
Barry Lake,44.3,-77.916667,,,9750,Radiocarbon years BP,ALNUSX,4,0.788954635,470,BARRY
Barry Lake,44.3,-77.916667,,,9937,Radiocarbon years BP,ALNUSX,1,0.204498978,480,BARRY
Barry Lake,44.3,-77.916667,,,10124,Radiocarbon years BP,ALNUSX,18,3.035413153,490,BARRY
Barry Lake,44.3,-77.916667,,,10311,Radiocarbon years BP,ALNUSX,4,0.573065903,500,BARRY
